"","GCAM_region_ID","Non.CO2","EDGAR_agg_sector","year","value"
"61814",23,"CO","trn_domestic air",1993,20.3
"61815",23,"CO","trn_domestic air",1994,17.2
"61816",23,"CO","trn_domestic air",1995,16.2
"61817",23,"CO","trn_domestic air",1996,15.1
"61818",23,"CO","trn_domestic air",1997,14.9
"61819",23,"CO","trn_domestic air",1998,14
"61820",23,"CO","trn_domestic air",1999,14.4
"61821",23,"CO","trn_domestic air",2000,15.2
"61822",23,"CO","trn_domestic air",2001,15.6
"61823",23,"CO","trn_domestic air",2002,16.2
"61824",23,"CO","trn_domestic air",2003,16.5
"61825",23,"CO","trn_domestic air",2004,16.2
"61826",23,"CO","trn_domestic air",2005,17.5
"61827",23,"CO","trn_domestic air",2006,18
"61828",23,"CO","trn_domestic air",2007,18.9
"61829",23,"CO","trn_domestic air",2008,19.6
"61830",23,"CO","trn_domestic ship",1971,162
"61831",23,"CO","trn_domestic ship",1972,174
"61832",23,"CO","trn_domestic ship",1973,180
"61833",23,"CO","trn_domestic ship",1974,186
"61834",23,"CO","trn_domestic ship",1975,178
"61835",23,"CO","trn_domestic ship",1976,180
"61836",23,"CO","trn_domestic ship",1977,178
"61837",23,"CO","trn_domestic ship",1978,181
"61838",23,"CO","trn_domestic ship",1979,183
"61839",23,"CO","trn_domestic ship",1980,182
"61840",23,"CO","trn_domestic ship",1981,188
"61841",23,"CO","trn_domestic ship",1982,196
"61842",23,"CO","trn_domestic ship",1983,192
"61843",23,"CO","trn_domestic ship",1984,203
"61844",23,"CO","trn_domestic ship",1985,194
"61845",23,"CO","trn_domestic ship",1986,193
"61846",23,"CO","trn_domestic ship",1987,193
"61847",23,"CO","trn_domestic ship",1988,191
"61848",23,"CO","trn_domestic ship",1989,191
"61849",23,"CO","trn_domestic ship",1990,91.3
"61850",23,"CO","trn_domestic ship",1991,58.1
"61851",23,"CO","trn_domestic ship",1992,48.6
"61852",23,"CO","trn_domestic ship",1993,40.9
"61853",23,"CO","trn_domestic ship",1994,31.2
"61854",23,"CO","trn_domestic ship",1995,24
"61855",23,"CO","trn_domestic ship",1996,23.2
"61856",23,"CO","trn_domestic ship",1997,20.8
"61857",23,"CO","trn_domestic ship",1998,18.7
"61858",23,"CO","trn_domestic ship",1999,19.9
"61859",23,"CO","trn_domestic ship",2000,22.4
"61860",23,"CO","trn_domestic ship",2001,23.6
"61861",23,"CO","trn_domestic ship",2002,22.7
"61862",23,"CO","trn_domestic ship",2003,22.2
"61863",23,"CO","trn_domestic ship",2004,21.5
"61864",23,"CO","trn_domestic ship",2005,23.9
"61865",23,"CO","trn_domestic ship",2006,23.3
"61866",23,"CO","trn_domestic ship",2007,21.6
"61867",23,"CO","trn_domestic ship",2008,20.3
"61868",23,"CO","trn_other",1971,17.9
"61869",23,"CO","trn_other",1972,17.9
"61870",23,"CO","trn_other",1973,19
"61871",23,"CO","trn_other",1974,19
"61872",23,"CO","trn_other",1975,30.8
"61873",23,"CO","trn_other",1976,20.1
"61874",23,"CO","trn_other",1977,21.1
"61875",23,"CO","trn_other",1978,21.1
"61876",23,"CO","trn_other",1979,22.3
"61877",23,"CO","trn_other",1980,7.32
"61878",23,"CO","trn_other",1981,23.4
"61879",23,"CO","trn_other",1982,24.5
"61880",23,"CO","trn_other",1983,25.7
"61881",23,"CO","trn_other",1984,26.8
"61882",23,"CO","trn_other",1985,34.3
"61883",23,"CO","trn_other",1986,35.4
"61884",23,"CO","trn_other",1987,35.4
"61885",23,"CO","trn_other",1988,46.1
"61886",23,"CO","trn_other",1989,51.5
"61887",23,"CO","trn_other",1990,21.3
"61888",23,"CO","trn_other",1991,41
"61889",23,"CO","trn_other",1992,45.2
"61890",23,"CO","trn_other",1993,23.7
"61891",23,"CO","trn_other",1994,5.15
"61892",23,"CO","trn_other",1995,7.54
"61893",23,"CO","trn_other",1996,7.28
"61894",23,"CO","trn_other",1997,1.45
"61895",23,"CO","trn_other",1998,1.66
"61896",23,"CO","trn_other",1999,4.51
"61897",23,"CO","trn_other",2000,2.14
"61898",23,"CO","trn_other",2001,2.87
"61899",23,"CO","trn_other",2002,2.06
"61900",23,"CO","trn_other",2003,2.02
"61901",23,"CO","trn_other",2004,2.59
"61902",23,"CO","trn_other",2005,4.26
"61903",23,"CO","trn_other",2006,4.22
"61904",23,"CO","trn_other",2007,4.55
"61905",23,"CO","trn_other",2008,5.07
"61906",23,"CO","trn_rail",1971,101
"61907",23,"CO","trn_rail",1972,105
"61908",23,"CO","trn_rail",1973,107
"61909",23,"CO","trn_rail",1974,107
"61910",23,"CO","trn_rail",1975,112
"61911",23,"CO","trn_rail",1976,108
"61912",23,"CO","trn_rail",1977,107
"61913",23,"CO","trn_rail",1978,108
"61914",23,"CO","trn_rail",1979,104
"61915",23,"CO","trn_rail",1980,103
"61916",23,"CO","trn_rail",1981,112
"61917",23,"CO","trn_rail",1982,111
"61918",23,"CO","trn_rail",1983,113
"61919",23,"CO","trn_rail",1984,113
"61920",23,"CO","trn_rail",1985,112
"61921",23,"CO","trn_rail",1986,113
"61922",23,"CO","trn_rail",1987,113
"61923",23,"CO","trn_rail",1988,111
"61924",23,"CO","trn_rail",1989,111
"61925",23,"CO","trn_rail",1990,64.6
"61926",23,"CO","trn_rail",1991,55.6
"61927",23,"CO","trn_rail",1992,47.8
"61928",23,"CO","trn_rail",1993,40.4
"61929",23,"CO","trn_rail",1994,24.6
"61930",23,"CO","trn_rail",1995,23.1
"61931",23,"CO","trn_rail",1996,23.3
"61932",23,"CO","trn_rail",1997,19.5
"61933",23,"CO","trn_rail",1998,16.4
"61934",23,"CO","trn_rail",1999,18
"61935",23,"CO","trn_rail",2000,21.9
"61936",23,"CO","trn_rail",2001,18.5
"61937",23,"CO","trn_rail",2002,20.7
"61938",23,"CO","trn_rail",2003,19.4
"61939",23,"CO","trn_rail",2004,21.7
"61940",23,"CO","trn_rail",2005,22.6
"61941",23,"CO","trn_rail",2006,25.7
"61942",23,"CO","trn_rail",2007,23.6
"61943",23,"CO","trn_rail",2008,20.4
"61944",23,"CO","trn_road",1971,4830
"61945",23,"CO","trn_road",1972,5270
"61946",23,"CO","trn_road",1973,5690
"61947",23,"CO","trn_road",1974,6170
"61948",23,"CO","trn_road",1975,6870
"61949",23,"CO","trn_road",1976,7320
"61950",23,"CO","trn_road",1977,7370
"61951",23,"CO","trn_road",1978,7490
"61952",23,"CO","trn_road",1979,7740
"61953",23,"CO","trn_road",1980,8160
"61954",23,"CO","trn_road",1981,7940
"61955",23,"CO","trn_road",1982,7650
"61956",23,"CO","trn_road",1983,7330
"61957",23,"CO","trn_road",1984,7120
"61958",23,"CO","trn_road",1985,6970
"61959",23,"CO","trn_road",1986,7230
"61960",23,"CO","trn_road",1987,7200
"61961",23,"CO","trn_road",1988,7610
"61962",23,"CO","trn_road",1989,7790
"61963",23,"CO","trn_road",1990,10300
"61964",23,"CO","trn_road",1991,10100
"61965",23,"CO","trn_road",1992,9480
"61966",23,"CO","trn_road",1993,8250
"61967",23,"CO","trn_road",1994,7870
"61968",23,"CO","trn_road",1995,7690
"61969",23,"CO","trn_road",1996,6870
"61970",23,"CO","trn_road",1997,6460
"61971",23,"CO","trn_road",1998,6140
"61972",23,"CO","trn_road",1999,5600
"61973",23,"CO","trn_road",2000,4830
"61974",23,"CO","trn_road",2001,5020
"61975",23,"CO","trn_road",2002,4950
"61976",23,"CO","trn_road",2003,4760
"61977",23,"CO","trn_road",2004,4610
"61978",23,"CO","trn_road",2005,4400
"61979",23,"CO","trn_road",2006,4240
"61980",23,"CO","trn_road",2007,3930
"61981",23,"CO","trn_road",2008,3480
"61982",23,"NH3","ag_waste_burning",1971,19.2
"61983",23,"NH3","ag_waste_burning",1972,19.2
"61984",23,"NH3","ag_waste_burning",1973,20.1
"61985",23,"NH3","ag_waste_burning",1974,20.3
"61986",23,"NH3","ag_waste_burning",1975,20.4
"61987",23,"NH3","ag_waste_burning",1976,20.3
"61988",23,"NH3","ag_waste_burning",1977,20.6
"61989",23,"NH3","ag_waste_burning",1978,20.5
"61990",23,"NH3","ag_waste_burning",1979,19.9
"61991",23,"NH3","ag_waste_burning",1980,20.2
"61992",23,"NH3","ag_waste_burning",1981,19.9
"61993",23,"NH3","ag_waste_burning",1982,19.7
"61994",23,"NH3","ag_waste_burning",1983,19.2
"61995",23,"NH3","ag_waste_burning",1984,19
"61996",23,"NH3","ag_waste_burning",1985,18.7
"61997",23,"NH3","ag_waste_burning",1986,18.4
"61998",23,"NH3","ag_waste_burning",1987,18.2
"61999",23,"NH3","ag_waste_burning",1988,18.2
"62000",23,"NH3","ag_waste_burning",1989,17.7
"62001",23,"NH3","ag_waste_burning",1990,17.5
"62002",23,"NH3","ag_waste_burning",1991,17
"62003",23,"NH3","ag_waste_burning",1992,17
"62004",23,"NH3","ag_waste_burning",1993,16
"62005",23,"NH3","ag_waste_burning",1994,13.3
"62006",23,"NH3","ag_waste_burning",1995,11.4
"62007",23,"NH3","ag_waste_burning",1996,11.9
"62008",23,"NH3","ag_waste_burning",1997,14
"62009",23,"NH3","ag_waste_burning",1998,8.61
"62010",23,"NH3","ag_waste_burning",1999,9.57
"62011",23,"NH3","ag_waste_burning",2000,10.9
"62012",23,"NH3","ag_waste_burning",2001,13.5
"62013",23,"NH3","ag_waste_burning",2002,13.8
"62014",23,"NH3","ag_waste_burning",2003,10.9
"62015",23,"NH3","ag_waste_burning",2004,12.7
"62016",23,"NH3","ag_waste_burning",2005,12.9
"62017",23,"NH3","ag_waste_burning",2006,12.9
"62018",23,"NH3","ag_waste_burning",2007,13.3
"62019",23,"NH3","ag_waste_burning",2008,13.3
"62020",23,"NH3","Animals",1971,1055.2
"62021",23,"NH3","Animals",1972,1098.4
"62022",23,"NH3","Animals",1973,1110.1
"62023",23,"NH3","Animals",1974,1152.1
"62024",23,"NH3","Animals",1975,1194.2
"62025",23,"NH3","Animals",1976,1185
"62026",23,"NH3","Animals",1977,1205
"62027",23,"NH3","Animals",1978,1236.1
"62028",23,"NH3","Animals",1979,1257.3
"62029",23,"NH3","Animals",1980,1267.8
"62030",23,"NH3","Animals",1981,1278
"62031",23,"NH3","Animals",1982,1298.3
"62032",23,"NH3","Animals",1983,1339.3
"62033",23,"NH3","Animals",1984,1381.5
"62034",23,"NH3","Animals",1985,1412.5
"62035",23,"NH3","Animals",1986,1412.7
"62036",23,"NH3","Animals",1987,1444.2
"62037",23,"NH3","Animals",1988,1412.1
"62038",23,"NH3","Animals",1989,1423.7
"62039",23,"NH3","Animals",1990,1433.1
"62040",23,"NH3","Animals",1991,1371.3
"62041",23,"NH3","Animals",1992,1257.9
"62042",23,"NH3","Animals",1993,1144.4
"62043",23,"NH3","Animals",1994,1058.8
"62044",23,"NH3","Animals",1995,909.2
"62045",23,"NH3","Animals",1996,828
"62046",23,"NH3","Animals",1997,732
"62047",23,"NH3","Animals",1998,673
"62048",23,"NH3","Animals",1999,624
"62049",23,"NH3","Animals",2000,617.3
"62050",23,"NH3","Animals",2001,598.2
"62051",23,"NH3","Animals",2002,599.8
"62052",23,"NH3","Animals",2003,598.8
"62053",23,"NH3","Animals",2004,568.4
"62054",23,"NH3","Animals",2005,531.2
"62055",23,"NH3","Animals",2006,499.2
"62056",23,"NH3","Animals",2007,464.1
"62057",23,"NH3","Animals",2008,431.1
"62058",23,"NH3","bld",1971,1.29
"62059",23,"NH3","bld",1972,1.32
"62060",23,"NH3","bld",1973,1.34
"62061",23,"NH3","bld",1974,1.36
"62062",23,"NH3","bld",1975,1.36
"62063",23,"NH3","bld",1976,1.38
"62064",23,"NH3","bld",1977,1.4
"62065",23,"NH3","bld",1978,1.42
"62066",23,"NH3","bld",1979,1.43
"62067",23,"NH3","bld",1980,1.44
"62068",23,"NH3","bld",1981,1.39
"62069",23,"NH3","bld",1982,1.36
"62070",23,"NH3","bld",1983,1.33
"62071",23,"NH3","bld",1984,1.31
"62072",23,"NH3","bld",1985,1.28
"62073",23,"NH3","bld",1986,1.26
"62074",23,"NH3","bld",1987,1.26
"62075",23,"NH3","bld",1988,1.26
"62076",23,"NH3","bld",1989,1.25
"62077",23,"NH3","bld",1990,1.16
"62078",23,"NH3","bld",1991,1.06
"62079",23,"NH3","bld",1992,0.806
"62080",23,"NH3","bld",1993,0.848
"62081",23,"NH3","bld",1994,0.54
"62082",23,"NH3","bld",1995,0.468
"62083",23,"NH3","bld",1996,0.396
"62084",23,"NH3","bld",1997,0.356
"62085",23,"NH3","bld",1998,0.273
"62086",23,"NH3","bld",1999,0.362
"62087",23,"NH3","bld",2000,0.33
"62088",23,"NH3","bld",2001,0.328
"62089",23,"NH3","bld",2002,0.282
"62090",23,"NH3","bld",2003,0.272
"62091",23,"NH3","bld",2004,0.239
"62092",23,"NH3","bld",2005,0.235
"62093",23,"NH3","bld",2006,0.226
"62094",23,"NH3","bld",2007,0.216
"62095",23,"NH3","bld",2008,0.234
"62096",23,"NH3","chemicals",1971,12.2
"62097",23,"NH3","chemicals",1972,12.7
"62098",23,"NH3","chemicals",1973,13.6
"62099",23,"NH3","chemicals",1974,14.3
"62100",23,"NH3","chemicals",1975,14
"62101",23,"NH3","chemicals",1976,13.7
"62102",23,"NH3","chemicals",1977,13.7
"62103",23,"NH3","chemicals",1978,13.1
"62104",23,"NH3","chemicals",1979,13
"62105",23,"NH3","chemicals",1980,13.6
"62106",23,"NH3","chemicals",1981,13.8
"62107",23,"NH3","chemicals",1982,13.3
"62108",23,"NH3","chemicals",1983,14.1
"62109",23,"NH3","chemicals",1984,13.8
"62110",23,"NH3","chemicals",1985,13.7
"62111",23,"NH3","chemicals",1986,13.6
"62112",23,"NH3","chemicals",1987,12.4
"62113",23,"NH3","chemicals",1988,11.5
"62114",23,"NH3","chemicals",1989,10.2
"62115",23,"NH3","chemicals",1990,8.79
"62116",23,"NH3","chemicals",1991,8.59
"62117",23,"NH3","chemicals",1992,7.41
"62118",23,"NH3","chemicals",1993,6.05
"62119",23,"NH3","chemicals",1994,5.36
"62120",23,"NH3","chemicals",1995,5.63
"62121",23,"NH3","chemicals",1996,5.81
"62122",23,"NH3","chemicals",1997,5.59
"62123",23,"NH3","chemicals",1998,5.44
"62124",23,"NH3","chemicals",1999,6.63
"62125",23,"NH3","chemicals",2000,7.4
"62126",23,"NH3","chemicals",2001,7.77
"62127",23,"NH3","chemicals",2002,8.82
"62128",23,"NH3","chemicals",2003,8.68
"62129",23,"NH3","chemicals",2004,9.31
"62130",23,"NH3","chemicals",2005,9.71
"62131",23,"NH3","chemicals",2006,9.99
"62132",23,"NH3","chemicals",2007,10.5
"62133",23,"NH3","chemicals",2008,10.3
"62134",23,"NH3","coal",1971,1.43
"62135",23,"NH3","coal",1972,1.43
"62136",23,"NH3","coal",1973,1.45
"62137",23,"NH3","coal",1974,1.49
"62138",23,"NH3","coal",1975,1.5
"62139",23,"NH3","coal",1976,1.53
"62140",23,"NH3","coal",1977,1.55
"62141",23,"NH3","coal",1978,1.79
"62142",23,"NH3","coal",1979,1.82
"62143",23,"NH3","coal",1980,1.86
"62144",23,"NH3","coal",1981,1.88
"62145",23,"NH3","coal",1982,1.9
"62146",23,"NH3","coal",1983,1.94
"62147",23,"NH3","coal",1984,1.98
"62148",23,"NH3","coal",1985,2.01
"62149",23,"NH3","coal",1986,2.04
"62150",23,"NH3","coal",1987,2.07
"62151",23,"NH3","coal",1988,2.11
"62152",23,"NH3","coal",1989,1.93
"62153",23,"NH3","coal",1990,1.9
"62154",23,"NH3","coal",1991,1.95
"62155",23,"NH3","coal",1992,1.91
"62156",23,"NH3","coal",1993,1.32
"62157",23,"NH3","coal",1994,1.24
"62158",23,"NH3","coal",1995,0.917
"62159",23,"NH3","coal",1996,0.602
"62160",23,"NH3","coal",1997,1.07
"62161",23,"NH3","coal",1998,0.904
"62162",23,"NH3","coal",1999,0.978
"62163",23,"NH3","coal",2000,1.16
"62164",23,"NH3","coal",2001,1.16
"62165",23,"NH3","coal",2002,1.17
"62166",23,"NH3","coal",2003,1.17
"62167",23,"NH3","coal",2004,1.18
"62168",23,"NH3","coal",2005,1.33
"62169",23,"NH3","coal",2006,1.34
"62170",23,"NH3","coal",2007,1.38
"62171",23,"NH3","coal",2008,1.44
"62172",23,"NH3","elec_heat",1971,8.78
"62173",23,"NH3","elec_heat",1972,9.97
"62174",23,"NH3","elec_heat",1973,10.8
"62175",23,"NH3","elec_heat",1974,10.1
"62176",23,"NH3","elec_heat",1975,11.9
"62177",23,"NH3","elec_heat",1976,10.4
"62178",23,"NH3","elec_heat",1977,11.5
"62179",23,"NH3","elec_heat",1978,10.6
"62180",23,"NH3","elec_heat",1979,12.1
"62181",23,"NH3","elec_heat",1980,10.8
"62182",23,"NH3","elec_heat",1981,12.7
"62183",23,"NH3","elec_heat",1982,11.6
"62184",23,"NH3","elec_heat",1983,11.7
"62185",23,"NH3","elec_heat",1984,10.7
"62186",23,"NH3","elec_heat",1985,10.5
"62187",23,"NH3","elec_heat",1986,10.4
"62188",23,"NH3","elec_heat",1987,9.31
"62189",23,"NH3","elec_heat",1988,9.13
"62190",23,"NH3","elec_heat",1989,7.86
"62191",23,"NH3","elec_heat",1990,13.1
"62192",23,"NH3","elec_heat",1991,13
"62193",23,"NH3","elec_heat",1992,13.2
"62194",23,"NH3","elec_heat",1993,11.6
"62195",23,"NH3","elec_heat",1994,10.2
"62196",23,"NH3","elec_heat",1995,9.22
"62197",23,"NH3","elec_heat",1996,8.23
"62198",23,"NH3","elec_heat",1997,7.26
"62199",23,"NH3","elec_heat",1998,7.76
"62200",23,"NH3","elec_heat",1999,7.47
"62201",23,"NH3","elec_heat",2000,7.03
"62202",23,"NH3","elec_heat",2001,6.89
"62203",23,"NH3","elec_heat",2002,6.75
"62204",23,"NH3","elec_heat",2003,5.91
"62205",23,"NH3","elec_heat",2004,6.39
"62206",23,"NH3","elec_heat",2005,6.16
"62207",23,"NH3","elec_heat",2006,6.38
"62208",23,"NH3","elec_heat",2007,5.49
"62209",23,"NH3","elec_heat",2008,5.38
"62210",23,"NH3","forest",1971,11.5
"62211",23,"NH3","forest",1972,51.9
"62212",23,"NH3","forest",1973,17.3
"62213",23,"NH3","forest",1974,5.76
"62214",23,"NH3","forest",1975,5.76
"62215",23,"NH3","forest",1976,17.3
"62216",23,"NH3","forest",1977,11.5
"62217",23,"NH3","forest",1978,5.76
"62218",23,"NH3","forest",1979,5.76
"62219",23,"NH3","forest",1980,5.76
"62220",23,"NH3","forest",1981,11.5
"62221",23,"NH3","forest",1982,11.5
"62222",23,"NH3","forest",1983,5.76
"62223",23,"NH3","forest",1984,11.5
"62224",23,"NH3","forest",1985,17.3
"62225",23,"NH3","forest",1986,28.8
"62226",23,"NH3","forest",1987,28.8
"62227",23,"NH3","forest",1988,28.8
"62228",23,"NH3","forest",1989,28.8
"62229",23,"NH3","forest",1990,46.1
"62230",23,"NH3","forest",1991,23.1
"62231",23,"NH3","forest",1992,23.1
"62232",23,"NH3","forest",1993,28.8
"62233",23,"NH3","forest",1994,23.1
"62234",23,"NH3","forest",1995,11.5
"62235",23,"NH3","forest",1996,86.5
"62236",23,"NH3","forest",1997,28.8
"62237",23,"NH3","forest",1998,485
"62238",23,"NH3","forest",1999,175
"62239",23,"NH3","forest",2000,139
"62240",23,"NH3","forest",2001,180
"62241",23,"NH3","forest",2002,361
"62242",23,"NH3","forest",2003,176
"62243",23,"NH3","forest",2004,21.2
"62244",23,"NH3","forest",2005,39.7
"62245",23,"NH3","forest",2006,0.00127
"62246",23,"NH3","forest",2007,0.115
"62247",23,"NH3","forest",2008,0.0446
"62248",23,"NH3","grassland",1971,54.5
"62249",23,"NH3","grassland",1972,245
"62250",23,"NH3","grassland",1973,81.8
"62251",23,"NH3","grassland",1974,27.3
"62252",23,"NH3","grassland",1975,27.3
"62253",23,"NH3","grassland",1976,81.8
"62254",23,"NH3","grassland",1977,54.5
"62255",23,"NH3","grassland",1978,27.3
"62256",23,"NH3","grassland",1979,27.3
"62257",23,"NH3","grassland",1980,27.3
"62258",23,"NH3","grassland",1981,54.5
"62259",23,"NH3","grassland",1982,54.5
"62260",23,"NH3","grassland",1983,27.3
"62261",23,"NH3","grassland",1984,54.5
"62262",23,"NH3","grassland",1985,81.8
"62263",23,"NH3","grassland",1986,136
"62264",23,"NH3","grassland",1987,136
"62265",23,"NH3","grassland",1988,136
"62266",23,"NH3","grassland",1989,136
"62267",23,"NH3","grassland",1990,218
"62268",23,"NH3","grassland",1991,109
"62269",23,"NH3","grassland",1992,109
"62270",23,"NH3","grassland",1993,136
"62271",23,"NH3","grassland",1994,109
"62272",23,"NH3","grassland",1995,54.5
"62273",23,"NH3","grassland",1996,409
"62274",23,"NH3","grassland",1997,136
"62275",23,"NH3","grassland",1998,627
"62276",23,"NH3","grassland",1999,178
"62277",23,"NH3","grassland",2000,214
"62278",23,"NH3","grassland",2001,123
"62279",23,"NH3","grassland",2002,191
"62280",23,"NH3","grassland",2003,502
"62281",23,"NH3","grassland",2004,124
"62282",23,"NH3","grassland",2005,109
"62283",23,"NH3","grassland",2006,0.00349
"62284",23,"NH3","grassland",2007,0.318
"62285",23,"NH3","grassland",2008,0.122
"62286",23,"NH3","industry_energy",1971,4.61258
"62287",23,"NH3","industry_energy",1972,4.86286
"62288",23,"NH3","industry_energy",1973,5.12317
"62289",23,"NH3","industry_energy",1974,5.37343
"62290",23,"NH3","industry_energy",1975,5.63339
"62291",23,"NH3","industry_energy",1976,5.80613
"62292",23,"NH3","industry_energy",1977,5.97654
"62293",23,"NH3","industry_energy",1978,6.10689
"62294",23,"NH3","industry_energy",1979,6.24733
"62295",23,"NH3","industry_energy",1980,6.39425
"62296",23,"NH3","industry_energy",1981,6.14438
"62297",23,"NH3","industry_energy",1982,5.87437
"62298",23,"NH3","industry_energy",1983,5.56431
"62299",23,"NH3","industry_energy",1984,5.25459
"62300",23,"NH3","industry_energy",1985,4.92464
"62301",23,"NH3","industry_energy",1986,4.60458
"62302",23,"NH3","industry_energy",1987,4.60457
"62303",23,"NH3","industry_energy",1988,4.14472
"62304",23,"NH3","industry_energy",1989,3.97475
"62305",23,"NH3","industry_energy",1990,4.72
"62306",23,"NH3","industry_energy",1991,4.08
"62307",23,"NH3","industry_energy",1992,3.908
"62308",23,"NH3","industry_energy",1993,3.3
"62309",23,"NH3","industry_energy",1994,2.047
"62310",23,"NH3","industry_energy",1995,2.26
"62311",23,"NH3","industry_energy",1996,2.039
"62312",23,"NH3","industry_energy",1997,2.527
"62313",23,"NH3","industry_energy",1998,2.069
"62314",23,"NH3","industry_energy",1999,2.433
"62315",23,"NH3","industry_energy",2000,2.212
"62316",23,"NH3","industry_energy",2001,2.023
"62317",23,"NH3","industry_energy",2002,1.936
"62318",23,"NH3","industry_energy",2003,1.838
"62319",23,"NH3","industry_energy",2004,2.07
"62320",23,"NH3","industry_energy",2005,1.854
"62321",23,"NH3","industry_energy",2006,2.011
"62322",23,"NH3","industry_energy",2007,2.61
"62323",23,"NH3","industry_energy",2008,2.67
"62324",23,"NH3","industry_processes",1971,2.56
"62325",23,"NH3","industry_processes",1972,2.56
"62326",23,"NH3","industry_processes",1973,2.8
"62327",23,"NH3","industry_processes",1974,3.03
"62328",23,"NH3","industry_processes",1975,3.21
"62329",23,"NH3","industry_processes",1976,3.27
"62330",23,"NH3","industry_processes",1977,3.29
"62331",23,"NH3","industry_processes",1978,3.28
"62332",23,"NH3","industry_processes",1979,3.23
"62333",23,"NH3","industry_processes",1980,3.25
"62334",23,"NH3","industry_processes",1981,3.28
"62335",23,"NH3","industry_processes",1982,2.9
"62336",23,"NH3","industry_processes",1983,3.11
"62337",23,"NH3","industry_processes",1984,3.13
"62338",23,"NH3","industry_processes",1985,3.38
"62339",23,"NH3","industry_processes",1986,3.41
"62340",23,"NH3","industry_processes",1987,3.35
"62341",23,"NH3","industry_processes",1988,3.28
"62342",23,"NH3","industry_processes",1989,3.19
"62343",23,"NH3","industry_processes",1990,2.92
"62344",23,"NH3","industry_processes",1991,2.74
"62345",23,"NH3","industry_processes",1992,2.41
"62346",23,"NH3","industry_processes",1993,1.79
"62347",23,"NH3","industry_processes",1994,1.43
"62348",23,"NH3","industry_processes",1995,1.64
"62349",23,"NH3","industry_processes",1996,1.3
"62350",23,"NH3","industry_processes",1997,1.49
"62351",23,"NH3","industry_processes",1998,1.38
"62352",23,"NH3","industry_processes",1999,1.73
"62353",23,"NH3","industry_processes",2000,1.98
"62354",23,"NH3","industry_processes",2001,2.11
"62355",23,"NH3","industry_processes",2002,2.15
"62356",23,"NH3","industry_processes",2003,2.15
"62357",23,"NH3","industry_processes",2004,2.32
"62358",23,"NH3","industry_processes",2005,2.32
"62359",23,"NH3","industry_processes",2006,2.64
"62360",23,"NH3","industry_processes",2007,2.65
"62361",23,"NH3","industry_processes",2008,2.54
"62362",23,"NH3","soil",1971,875
"62363",23,"NH3","soil",1972,911
"62364",23,"NH3","soil",1973,954
"62365",23,"NH3","soil",1974,996
"62366",23,"NH3","soil",1975,1040
"62367",23,"NH3","soil",1976,1030
"62368",23,"NH3","soil",1977,1060
"62369",23,"NH3","soil",1978,1070
"62370",23,"NH3","soil",1979,1080
"62371",23,"NH3","soil",1980,1120
"62372",23,"NH3","soil",1981,1130
"62373",23,"NH3","soil",1982,1160
"62374",23,"NH3","soil",1983,1240
"62375",23,"NH3","soil",1984,1260
"62376",23,"NH3","soil",1985,1300
"62377",23,"NH3","soil",1986,1320
"62378",23,"NH3","soil",1987,1350
"62379",23,"NH3","soil",1988,1320
"62380",23,"NH3","soil",1989,1250
"62381",23,"NH3","soil",1990,1180
"62382",23,"NH3","soil",1991,1120
"62383",23,"NH3","soil",1992,930
"62384",23,"NH3","soil",1993,821
"62385",23,"NH3","soil",1994,660
"62386",23,"NH3","soil",1995,579
"62387",23,"NH3","soil",1996,538
"62388",23,"NH3","soil",1997,483
"62389",23,"NH3","soil",1998,430
"62390",23,"NH3","soil",1999,417
"62391",23,"NH3","soil",2000,410
"62392",23,"NH3","soil",2001,406
"62393",23,"NH3","soil",2002,387
"62394",23,"NH3","soil",2003,386
"62395",23,"NH3","soil",2004,385
"62396",23,"NH3","soil",2005,369
"62397",23,"NH3","soil",2006,359
"62398",23,"NH3","soil",2007,347
"62399",23,"NH3","soil",2008,335
"62400",23,"NH3","trn_domestic ship",1971,0.0573
"62401",23,"NH3","trn_domestic ship",1972,0.0615
"62402",23,"NH3","trn_domestic ship",1973,0.0635
"62403",23,"NH3","trn_domestic ship",1974,0.0656
"62404",23,"NH3","trn_domestic ship",1975,0.0629
"62405",23,"NH3","trn_domestic ship",1976,0.0635
"62406",23,"NH3","trn_domestic ship",1977,0.0628
"62407",23,"NH3","trn_domestic ship",1978,0.0642
"62408",23,"NH3","trn_domestic ship",1979,0.0649
"62409",23,"NH3","trn_domestic ship",1980,0.0642
"62410",23,"NH3","trn_domestic ship",1981,0.0663
"62411",23,"NH3","trn_domestic ship",1982,0.0691
"62412",23,"NH3","trn_domestic ship",1983,0.0677
"62413",23,"NH3","trn_domestic ship",1984,0.0719
"62414",23,"NH3","trn_domestic ship",1985,0.0684
"62415",23,"NH3","trn_domestic ship",1986,0.0684
"62416",23,"NH3","trn_domestic ship",1987,0.0684
"62417",23,"NH3","trn_domestic ship",1988,0.0677
"62418",23,"NH3","trn_domestic ship",1989,0.0677
"62419",23,"NH3","trn_domestic ship",1990,0.0323
"62420",23,"NH3","trn_domestic ship",1991,0.0205
"62421",23,"NH3","trn_domestic ship",1992,0.0172
"62422",23,"NH3","trn_domestic ship",1993,0.0144
"62423",23,"NH3","trn_domestic ship",1994,0.011
"62424",23,"NH3","trn_domestic ship",1995,0.00847
"62425",23,"NH3","trn_domestic ship",1996,0.0082
