"iso","GTAP_crop","GLU","HA","Irr_Rfd","CROSIT_ctry","CROSIT_crop"
"moz","Maize","GLU171",282375.328753041,"RFD","MOZA","MAIZ"
"mwi","Maize","GLU171",52583,"RFD","MALA","MAIZ"
"som","Maize","GLU171",14896,"RFD","SOMA","MAIZ"
"tza","Maize","GLU171",536532.863899918,"RFD","TANZ","MAIZ"
"bra","Maize","GLU172",231825.20424278,"RFD","BRAZ","MAIZ"
"png","Maize","GLU173",533,"RFD","PAPU","MAIZ"
"bra","Maize","GLU174",442101.619821472,"RFD","BRAZ","MAIZ"
"idn","Maize","GLU175",1757227.68627265,"RFD","INDO","MAIZ"
"tls","Maize","GLU175",50948,"RFD",NA,"MAIZ"
"mdg","Maize","GLU177",121236,"RFD","MADA","MAIZ"
"idn","Maize","GLU178",58,"RFD","INDO","MAIZ"
"png","Maize","GLU178",270,"RFD","PAPU","MAIZ"
"eri","Maize","GLU179",330,"RFD","ERIT","MAIZ"
"eth","Maize","GLU179",333310.003549569,"RFD","ETHN","MAIZ"
"ken","Maize","GLU179",360829.778148326,"RFD","KENY","MAIZ"
"sdn","Maize","GLU179",1058,"RFD","SUDA","MAIZ"
"som","Maize","GLU179",0,"RFD","SOMA","MAIZ"
"tza","Maize","GLU179",252987.126774547,"RFD","TANZ","MAIZ"
"uga","Maize","GLU179",28648,"RFD","UGAN","MAIZ"
"zmb","Maize","GLU179",1181,"RFD","ZAMB","MAIZ"
"chl","Maize","GLU180",53,"RFD","CHIL","MAIZ"
"ecu","Maize","GLU180",4058.29558888183,"RFD","ECUA","MAIZ"
"per","Maize","GLU180",63313.2726124824,"RFD","PERU","MAIZ"
"idn","Maize","GLU181",7,"RFD","INDO","MAIZ"
"png","Maize","GLU181",231,"RFD","PAPU","MAIZ"
"ago","Maize","GLU182",570337,"RFD","ANGO","MAIZ"
"nam","Maize","GLU182",1593,"RFD","NAMI","MAIZ"
"ago","Maize","GLU183",51249,"RFD","ANGO","MAIZ"
"bdi","Maize","GLU183",42029,"RFD","BURU","MAIZ"
"caf","Maize","GLU183",75708,"RFD","CAR","MAIZ"
"cmr","Maize","GLU183",7394,"RFD","CAME","MAIZ"
"cod","Maize","GLU183",1414760,"RFD","CODR","MAIZ"
"cog","Maize","GLU183",6550,"RFD","CONG","MAIZ"
"gab","Maize","GLU183",81,"RFD","GABO","MAIZ"
"rwa","Maize","GLU183",11866,"RFD","RWAN","MAIZ"
"sdn","Maize","GLU183",45,"RFD","SUDA","MAIZ"
"tza","Maize","GLU183",226970.309311945,"RFD","TANZ","MAIZ"
"uga","Maize","GLU183",2653,"RFD","UGAN","MAIZ"
"zmb","Maize","GLU183",57999.2659356426,"RFD","ZAMB","MAIZ"
"aus","Maize","GLU184",7264.09165302782,"RFD","ALIA","MAIZ"
"bra","Maize","GLU186",758441.345713061,"RFD","BRAZ","MAIZ"
"bra","Maize","GLU187",331171.793608678,"RFD","BRAZ","MAIZ"
"ago","Maize","GLU188",29019,"RFD","ANGO","MAIZ"
"bwa","Maize","GLU188",1335,"RFD","BOTS","MAIZ"
"cod","Maize","GLU188",439,"RFD","CODR","MAIZ"
"moz","Maize","GLU188",280930.637081643,"RFD","MOZA","MAIZ"
"mwi","Maize","GLU188",592195.035267166,"RFD","MALA","MAIZ"
"nam","Maize","GLU188",273.287713841369,"RFD","NAMI","MAIZ"
"tza","Maize","GLU188",133189.110536821,"RFD","TANZ","MAIZ"
"zmb","Maize","GLU188",459659.218306405,"RFD","ZAMB","MAIZ"
"zwe","Maize","GLU188",483717.0629983,"RFD","ZIMB","MAIZ"
"aus","Maize","GLU189",3038.22328335403,"RFD","ALIA","MAIZ"
"moz","Maize","GLU190",221027.754619273,"RFD","MOZA","MAIZ"
"zwe","Maize","GLU190",360507.104278671,"RFD","ZIMB","MAIZ"
"aus","Maize","GLU191",106,"RFD","ALIA","MAIZ"
"bra","Maize","GLU192",721341.843005497,"RFD","BRAZ","MAIZ"
"aus","Maize","GLU193",42,"RFD","ALIA","MAIZ"
"bwa","Maize","GLU194",15758,"RFD","BOTS","MAIZ"
"lso","Maize","GLU194",115157,"RFD","LESO","MAIZ"
"nam","Maize","GLU194",2404.13110089735,"RFD","NAMI","MAIZ"
"zaf","Maize","GLU194",2350887.38676761,"RFD","SOAF","MAIZ"
"bra","Maize","GLU195",1290491.98684919,"RFD","BRAZ","MAIZ"
"ury","Maize","GLU195",3115.36439354503,"RFD","URUG","MAIZ"
"nam","Maize","GLU196",9025.21841890791,"RFD","NAMI","MAIZ"
"ago","Maize","GLU197",70036,"RFD","ANGO","MAIZ"
"bwa","Maize","GLU197",13096,"RFD","BOTS","MAIZ"
"nam","Maize","GLU197",12988.9145247148,"RFD","NAMI","MAIZ"
"zwe","Maize","GLU197",29145,"RFD","ZIMB","MAIZ"
"lso","Maize","GLU198",252,"RFD","LESO","MAIZ"
"moz","Maize","GLU198",41438.5177746102,"RFD","MOZA","MAIZ"
"swz","Maize","GLU198",71087.5093497069,"RFD","SWAZ","MAIZ"
"zaf","Maize","GLU198",163097.065885271,"RFD","SOAF","MAIZ"
"bwa","Maize","GLU199",13539,"RFD","BOTS","MAIZ"
"moz","Maize","GLU199",72617.7947727362,"RFD","MOZA","MAIZ"
"zaf","Maize","GLU199",402681.109106832,"RFD","SOAF","MAIZ"
"zwe","Maize","GLU199",161732.648173457,"RFD","ZIMB","MAIZ"
"arg","Maize","GLU200",5,"RFD","ARGE","MAIZ"
"bol","Maize","GLU200",9419.87328997533,"RFD","BOLI","MAIZ"
"chl","Maize","GLU200",326,"RFD","CHIL","MAIZ"
"per","Maize","GLU200",1502.64440433213,"RFD","PERU","MAIZ"
"nzl","Maize","GLU201",6757.9109723617,"RFD","NEWZ","MAIZ"
"aus","Maize","GLU202",2,"RFD","ALIA","MAIZ"
"arg","Maize","GLU203",207099.18561359,"RFD","ARGE","MAIZ"
"zaf","Maize","GLU204",204.134088253797,"RFD","SOAF","MAIZ"
"arg","Maize","GLU205",33107.057276351,"RFD","ARGE","MAIZ"
"arg","Maize","GLU206",1364269.83396492,"RFD","ARGE","MAIZ"
"bol","Maize","GLU206",107499.216341427,"RFD","BOLI","MAIZ"
"bra","Maize","GLU206",6711795.04045034,"RFD","BRAZ","MAIZ"
"pry","Maize","GLU206",358014.059094606,"RFD","PARA","MAIZ"
"ury","Maize","GLU206",45597.1100439853,"RFD","URUG","MAIZ"
"arg","Maize","GLU207",77,"RFD","ARGE","MAIZ"
"bol","Maize","GLU207",5,"RFD","BOLI","MAIZ"
"chl","Maize","GLU207",9964.82694410782,"RFD","CHIL","MAIZ"
"aus","Maize","GLU208",10899.8700561766,"RFD","ALIA","MAIZ"
"arg","Maize","GLU209",543237.670501195,"RFD","ARGE","MAIZ"
"arg","Maize","GLU210",543755.456705243,"RFD","ARGE","MAIZ"
"arg","Maize","GLU212",3581.49369804237,"RFD","ARGE","MAIZ"
"chl","Maize","GLU212",205,"RFD","CHIL","MAIZ"
"arg","Maize","GLU213",185.677450507001,"RFD","ARGE","MAIZ"
"chl","Maize","GLU213",4,"RFD","CHIL","MAIZ"
"arg","Maize","GLU214",58,"RFD","ARGE","MAIZ"
"arg","Maize","GLU215",35.6603773584906,"RFD","ARGE","MAIZ"
"chl","Maize","GLU215",22,"RFD","CHIL","MAIZ"
"mex","Maize","GLU217",13.0803797468354,"RFD","MEXI","MAIZ"
"usa","Maize","GLU217",5162.22170142957,"RFD","USA","MAIZ"
"usa","Maize","GLU218",10771186.1471071,"RFD","USA","MAIZ"
"usa","Maize","GLU219",533209.457271699,"RFD","USA","MAIZ"
"usa","Maize","GLU220",1344.43060591336,"RFD","USA","MAIZ"
"mex","Maize","GLU221",7.16111042260502,"RFD","MEXI","MAIZ"
"usa","Maize","GLU221",30.0083442961859,"RFD","USA","MAIZ"
"usa","Maize","GLU222",701.601738839659,"RFD","USA","MAIZ"
"can","Maize","GLU223",156.022415940224,"RFD","CANA","MAIZ"
"usa","Maize","GLU223",5223567.05921235,"RFD","USA","MAIZ"
"usa","Maize","GLU224",356808.976719818,"RFD","USA","MAIZ"
"usa","Maize","GLU225",356298.961391721,"RFD","USA","MAIZ"
"usa","Maize","GLU226",617447.422056976,"RFD","USA","MAIZ"
"can","Maize","GLU227",1093653.53268802,"RFD","CANA","MAIZ"
"usa","Maize","GLU227",1856948.26304182,"RFD","USA","MAIZ"
"usa","Maize","GLU228",3830378.625326,"RFD","USA","MAIZ"
"can","Maize","GLU229",31.2304973491543,"RFD","CANA","MAIZ"
"usa","Maize","GLU229",42484.5772423658,"RFD","USA","MAIZ"
"usa","Maize","GLU230",122195.729437435,"RFD","USA","MAIZ"
"mex","Maize","GLU231",30605.6159392725,"RFD","MEXI","MAIZ"
"usa","Maize","GLU231",757.736932542542,"RFD","USA","MAIZ"
"can","Maize","GLU232",1342.35695135963,"RFD","CANA","MAIZ"
"usa","Maize","GLU232",6255.9752945123,"RFD","USA","MAIZ"
"usa","Maize","GLU233",682720.666694111,"RFD","USA","MAIZ"
"ind","Maize","GLU235",337040.179939185,"RFD","INDI","MAIZ"
"can","Maize4FrgSlg","GLU002",11.875,"RFD","CANA","MAIZ"
"rus","Maize4FrgSlg","GLU004",1527,"RFD","RUSS","MAIZ"
"rus","Maize4FrgSlg","GLU006",1731,"RFD","RUSS","MAIZ"
"can","Maize4FrgSlg","GLU007",263.529411764706,"RFD","CANA","MAIZ"
"rus","Maize4FrgSlg","GLU008",30,"RFD","RUSS","MAIZ"
"rus","Maize4FrgSlg","GLU009",3827.7950310559,"RFD","RUSS","MAIZ"
"can","Maize4FrgSlg","GLU010",100.118518518519,"RFD","CANA","MAIZ"
"dnk","Maize4FrgSlg","GLU012",687.331651954603,"RFD","EU15","MAIZ"
"rus","Maize4FrgSlg","GLU013",301.925729442971,"RFD","RUSS","MAIZ"
"rus","Maize4FrgSlg","GLU014",13178.5303585855,"RFD","RUSS","MAIZ"
"can","Maize4FrgSlg","GLU015",154.082840236686,"RFD","CANA","MAIZ"
"gbr","Maize4FrgSlg","GLU016",16466,"RFD","EU15","MAIZ"
"blr","Maize4FrgSlg","GLU017",172.855,"RFD","OEEU","MAIZ"
"rus","Maize4FrgSlg","GLU017",29974.6071745138,"RFD","RUSS","MAIZ"
"kaz","Maize4FrgSlg","GLU018",0,"RFD","CEAS","MAIZ"
"rus","Maize4FrgSlg","GLU018",1029763.85193158,"RFD","RUSS","MAIZ"
"can","Maize4FrgSlg","GLU019",3001.35003711953,"RFD","CANA","MAIZ"
"est","Maize4FrgSlg","GLU020",157.340909090909,"RFD","EUN9","MAIZ"
"ltu","Maize4FrgSlg","GLU020",2423,"RFD","EUN9","MAIZ"
"lva","Maize4FrgSlg","GLU020",422,"RFD","EUN9","MAIZ"
"rus","Maize4FrgSlg","GLU020",4743.7169382848,"RFD","RUSS","MAIZ"
"deu","Maize4FrgSlg","GLU021",117931.15625557,"RFD","EU15","MAIZ"
"dnk","Maize4FrgSlg","GLU021",44620.0449876981,"RFD","EU15","MAIZ"
"pol","Maize4FrgSlg","GLU021",36.1190476190476,"RFD","EUN9","MAIZ"
"est","Maize4FrgSlg","GLU022",134.59649122807,"RFD","EUN9","MAIZ"
"lva","Maize4FrgSlg","GLU022",41,"RFD","EUN9","MAIZ"
"rus","Maize4FrgSlg","GLU022",16854.8950568851,"RFD","RUSS","MAIZ"
"can","Maize4FrgSlg","GLU023",23263.2996534086,"RFD","CANA","MAIZ"
"usa","Maize4FrgSlg","GLU023",36665.9825373482,"RFD","USA","MAIZ"
"gbr","Maize4FrgSlg","GLU024",3384,"RFD","EU15","MAIZ"
"blr","Maize4FrgSlg","GLU025",53129.1270205407,"RFD","OEEU","MAIZ"
"est","Maize4FrgSlg","GLU025",1,"RFD","EUN9","MAIZ"
"ltu","Maize4FrgSlg","GLU025",149.15,"RFD","EUN9","MAIZ"
"lva","Maize4FrgSlg","GLU025",234,"RFD","EUN9","MAIZ"
"rus","Maize4FrgSlg","GLU025",6495.90675281895,"RFD","RUSS","MAIZ"
"gbr","Maize4FrgSlg","GLU026",88254,"RFD","EU15","MAIZ"
"can","Maize4FrgSlg","GLU027",6504.84431137725,"RFD","CANA","MAIZ"
"usa","Maize4FrgSlg","GLU027",960.347994825356,"RFD","USA","MAIZ"
"deu","Maize4FrgSlg","GLU028",191118.134335144,"RFD","EU15","MAIZ"
"nld","Maize4FrgSlg","GLU028",10477.3623755334,"RFD","EU15","MAIZ"
"cze","Maize4FrgSlg","GLU029",15246,"RFD","EUN9","MAIZ"
"deu","Maize4FrgSlg","GLU029",22944.4111958487,"RFD","EU15","MAIZ"
"pol","Maize4FrgSlg","GLU029",54649.1520079711,"RFD","EUN9","MAIZ"
"blr","Maize4FrgSlg","GLU030",14992.4116137129,"RFD","OEEU","MAIZ"
"pol","Maize4FrgSlg","GLU030",87484.9096787651,"RFD","EUN9","MAIZ"
"svk","Maize4FrgSlg","GLU030",3318.26223501701,"RFD","EUN9","MAIZ"
"ukr","Maize4FrgSlg","GLU030",30640.7862174319,"RFD","OEEU","MAIZ"
"aut","Maize4FrgSlg","GLU031",446,"RFD","EU15","MAIZ"
"cze","Maize4FrgSlg","GLU031",121065,"RFD","EUN9","MAIZ"
"deu","Maize4FrgSlg","GLU031",309512.990366775,"RFD","EU15","MAIZ"
"pol","Maize4FrgSlg","GLU031",482.200743494424,"RFD","EUN9","MAIZ"
"aut","Maize4FrgSlg","GLU032",147,"RFD","EU15","MAIZ"
"bel","Maize4FrgSlg","GLU032",31485.5159641668,"RFD","EU15","MAIZ"
"che","Maize4FrgSlg","GLU032",33459.44428158,"RFD","SWIT","MAIZ"
"deu","Maize4FrgSlg","GLU032",244549.955349935,"RFD","EU15","MAIZ"
"fra","Maize4FrgSlg","GLU032",49324.8054624758,"RFD","EU15","MAIZ"
"lux","Maize4FrgSlg","GLU032",6521,"RFD","EU15","MAIZ"
"nld","Maize4FrgSlg","GLU032",152725.708540483,"RFD","EU15","MAIZ"
"ltu","Maize4FrgSlg","GLU033",9,"RFD","EUN9","MAIZ"
"pol","Maize4FrgSlg","GLU033",14186.7280595465,"RFD","EUN9","MAIZ"
"rus","Maize4FrgSlg","GLU033",6331.6201620162,"RFD","RUSS","MAIZ"
"blr","Maize4FrgSlg","GLU035",84591.1250533644,"RFD","OEEU","MAIZ"
"ltu","Maize4FrgSlg","GLU035",5839.00832059772,"RFD","EUN9","MAIZ"
"lva","Maize4FrgSlg","GLU035",2,"RFD","EUN9","MAIZ"
"pol","Maize4FrgSlg","GLU035",1280.47673586256,"RFD","EUN9","MAIZ"
"rus","Maize4FrgSlg","GLU035",2765.89882565492,"RFD","RUSS","MAIZ"
"bel","Maize4FrgSlg","GLU036",64392.2551144443,"RFD","EU15","MAIZ"
"fra","Maize4FrgSlg","GLU036",18471.1721092694,"RFD","EU15","MAIZ"
"nld","Maize4FrgSlg","GLU036",27845.1077181678,"RFD","EU15","MAIZ"
"rus","Maize4FrgSlg","GLU037",3716.21505851181,"RFD","RUSS","MAIZ"
"kaz","Maize4FrgSlg","GLU038",35.4818363273444,"RFD","CEAS","MAIZ"
"rus","Maize4FrgSlg","GLU038",143937.871657409,"RFD","RUSS","MAIZ"
"blr","Maize4FrgSlg","GLU039",177658.760773121,"RFD","OEEU","MAIZ"
"rus","Maize4FrgSlg","GLU039",114920.037951101,"RFD","RUSS","MAIZ"
"ukr","Maize4FrgSlg","GLU039",952757.68321527,"RFD","OEEU","MAIZ"
"can","Maize4FrgSlg","GLU040",2959.52213829169,"RFD","CANA","MAIZ"
"bel","Maize4FrgSlg","GLU041",377,"RFD","EU15","MAIZ"
"esp","Maize4FrgSlg","GLU041",5,"RFD","EU15","MAIZ"
"fra","Maize4FrgSlg","GLU041",263183.443477264,"RFD","EU15","MAIZ"
"kaz","Maize4FrgSlg","GLU042",0,"RFD","CEAS","MAIZ"
"mng","Maize4FrgSlg","GLU042",24,"RFD","MONG","MAIZ"
"rus","Maize4FrgSlg","GLU042",1592.85505735141,"RFD","RUSS","MAIZ"
"mng","Maize4FrgSlg","GLU043",132,"RFD","MONG","MAIZ"
"rus","Maize4FrgSlg","GLU043",104676.189222085,"RFD","RUSS","MAIZ"
"fra","Maize4FrgSlg","GLU044",237886.312754216,"RFD","EU15","MAIZ"
"aze","Maize4FrgSlg","GLU045",0,"RFD","CEAS","MAIZ"
"geo","Maize4FrgSlg","GLU045",12,"RFD","OEEU","MAIZ"
"kaz","Maize4FrgSlg","GLU045",0,"RFD","CEAS","MAIZ"
"rus","Maize4FrgSlg","GLU045",66662.2684306662,"RFD","RUSS","MAIZ"
"bel","Maize4FrgSlg","GLU046",24,"RFD","EU15","MAIZ"
"fra","Maize4FrgSlg","GLU046",212752.867669643,"RFD","EU15","MAIZ"
"geo","Maize4FrgSlg","GLU047",1,"RFD","OEEU","MAIZ"
"mda","Maize4FrgSlg","GLU047",1681.05481582272,"RFD","OEEU","MAIZ"
"rus","Maize4FrgSlg","GLU047",117570.370155896,"RFD","RUSS","MAIZ"
"ukr","Maize4FrgSlg","GLU047",566586.693817479,"RFD","OEEU","MAIZ"
"mng","Maize4FrgSlg","GLU048",234,"RFD","MONG","MAIZ"
"rus","Maize4FrgSlg","GLU048",122874.657371993,"RFD","RUSS","MAIZ"
"mda","Maize4FrgSlg","GLU049",20392.1384409629,"RFD","OEEU","MAIZ"
"pol","Maize4FrgSlg","GLU049",8.60869565217391,"RFD","EUN9","MAIZ"
"ukr","Maize4FrgSlg","GLU049",167310.963871539,"RFD","OEEU","MAIZ"
"ita","Maize4FrgSlg","GLU050",34576.7046188123,"RFD","EU15","MAIZ"
"smr","Maize4FrgSlg","GLU050",53,"RFD",NA,"MAIZ"
"jpn","Maize4FrgSlg","GLU051",81809.0518634935,"RFD","JAPA","MAIZ"
"tkm","Maize4FrgSlg","GLU052",1.73588416431812,"RFD","CEAS","MAIZ"
"uzb","Maize4FrgSlg","GLU052",0,"RFD","CEAS","MAIZ"
"rus","Maize4FrgSlg","GLU053",602784.445698015,"RFD","RUSS","MAIZ"
"ukr","Maize4FrgSlg","GLU053",184030.7400605,"RFD","OEEU","MAIZ"
"alb","Maize4FrgSlg","GLU054",107,"RFD","OEEU","MAIZ"
"aut","Maize4FrgSlg","GLU054",74435.7068917993,"RFD","EU15","MAIZ"
"bgr","Maize4FrgSlg","GLU054",27551.2465788379,"RFD","EUN9","MAIZ"
"bih","Maize4FrgSlg","GLU054",2089.16554924442,"RFD","OEEU","MAIZ"
"che","Maize4FrgSlg","GLU054",275,"RFD","SWIT","MAIZ"
"cze","Maize4FrgSlg","GLU054",81563,"RFD","EUN9","MAIZ"
"deu","Maize4FrgSlg","GLU054",148492.930091185,"RFD","EU15","MAIZ"
"hrv","Maize4FrgSlg","GLU054",8345.12783804413,"RFD","OEEU","MAIZ"
"hun","Maize4FrgSlg","GLU054",130748.176620143,"RFD","EUN9","MAIZ"
"ita","Maize4FrgSlg","GLU054",658,"RFD","EU15","MAIZ"
"mda","Maize4FrgSlg","GLU054",13759.880119047,"RFD","OEEU","MAIZ"
"pol","Maize4FrgSlg","GLU054",67.3485714285714,"RFD","EUN9","MAIZ"
"rom","Maize4FrgSlg","GLU054",50741.1757204845,"RFD","EUN9","MAIZ"
"scg","Maize4FrgSlg","GLU054",20742.271484582,"RFD","OEEU","MAIZ"
"svk","Maize4FrgSlg","GLU054",98526.5155382174,"RFD","EUN9","MAIZ"
"svn","Maize4FrgSlg","GLU054",24863.4828363012,"RFD","EUN9","MAIZ"
"ukr","Maize4FrgSlg","GLU054",50790.5500809538,"RFD","OEEU","MAIZ"
"alb","Maize4FrgSlg","GLU055",4949.3382322671,"RFD","OEEU","MAIZ"
"bgr","Maize4FrgSlg","GLU055",25962.232611624,"RFD","EUN9","MAIZ"
"bih","Maize4FrgSlg","GLU055",1196.68688960075,"RFD","OEEU","MAIZ"
"grc","Maize4FrgSlg","GLU055",1356.58894641454,"RFD","EU15","MAIZ"
"hrv","Maize4FrgSlg","GLU055",4873.66213926432,"RFD","OEEU","MAIZ"
"ita","Maize4FrgSlg","GLU055",889.626346039506,"RFD","EU15","MAIZ"
"mkd","Maize4FrgSlg","GLU055",2209.04213690395,"RFD","OEEU","MAIZ"
"rom","Maize4FrgSlg","GLU055",1762.802205519,"RFD","EUN9","MAIZ"
"scg","Maize4FrgSlg","GLU055",2970.13032511211,"RFD","OEEU","MAIZ"
"svn","Maize4FrgSlg","GLU055",3715.28360824742,"RFD","EUN9","MAIZ"
"tur","Maize4FrgSlg","GLU055",722.862132863893,"RFD","TURK","MAIZ"
"kaz","Maize4FrgSlg","GLU056",130.682304132759,"RFD","CEAS","MAIZ"
"mng","Maize4FrgSlg","GLU056",2,"RFD","MONG","MAIZ"
"rus","Maize4FrgSlg","GLU056",669969.766199715,"RFD","RUSS","MAIZ"
"aut","Maize4FrgSlg","GLU057",7,"RFD","EU15","MAIZ"
"che","Maize4FrgSlg","GLU057",803.072416598861,"RFD","SWIT","MAIZ"
"fra","Maize4FrgSlg","GLU057",19,"RFD","EU15","MAIZ"
"ita","Maize4FrgSlg","GLU057",24997.6591683783,"RFD","EU15","MAIZ"
"kaz","Maize4FrgSlg","GLU058",0,"RFD","CEAS","MAIZ"
"kgz","Maize4FrgSlg","GLU058",0,"RFD","CEAS","MAIZ"
"tjk","Maize4FrgSlg","GLU058",0,"RFD","CEAS","MAIZ"
"tkm","Maize4FrgSlg","GLU058",0,"RFD","CEAS","MAIZ"
"uzb","Maize4FrgSlg","GLU058",0,"RFD","CEAS","MAIZ"
"ita","Maize4FrgSlg","GLU059",32718.8437242012,"RFD","EU15","MAIZ"
"esp","Maize4FrgSlg","GLU060",240.915840114035,"RFD","EU15","MAIZ"
"fra","Maize4FrgSlg","GLU060",147.421875,"RFD","EU15","MAIZ"
"prt","Maize4FrgSlg","GLU060",3476.97407842385,"RFD","EU15","MAIZ"
"esp","Maize4FrgSlg","GLU061",10.5692541856925,"RFD","EU15","MAIZ"
"fra","Maize4FrgSlg","GLU061",19714.0396973888,"RFD","EU15","MAIZ"
"ita","Maize4FrgSlg","GLU061",28.7433628318584,"RFD","EU15","MAIZ"
"che","Maize4FrgSlg","GLU062",4494.4793608522,"RFD","SWIT","MAIZ"
"fra","Maize4FrgSlg","GLU062",97487.7325648546,"RFD","EU15","MAIZ"
"ita","Maize4FrgSlg","GLU062",17,"RFD","EU15","MAIZ"
"esp","Maize4FrgSlg","GLU063",198.206662902315,"RFD","EU15","MAIZ"
"fra","Maize4FrgSlg","GLU063",1366.24575977847,"RFD","EU15","MAIZ"
"ita","Maize4FrgSlg","GLU063",5548.51460008464,"RFD","EU15","MAIZ"
"esp","Maize4FrgSlg","GLU064",5.68067226890756,"RFD","EU15","MAIZ"
"fra","Maize4FrgSlg","GLU064",119608.745933978,"RFD","EU15","MAIZ"
"esp","Maize4FrgSlg","GLU067",4144.6813065922,"RFD","EU15","MAIZ"
"fra","Maize4FrgSlg","GLU067",47,"RFD","EU15","MAIZ"
"kaz","Maize4FrgSlg","GLU068",0.837895690116966,"RFD","CEAS","MAIZ"
"kgz","Maize4FrgSlg","GLU068",0,"RFD","CEAS","MAIZ"
"ita","Maize4FrgSlg","GLU069",14848.6619465286,"RFD","EU15","MAIZ"
"geo","Maize4FrgSlg","GLU070",187.247974537037,"RFD","OEEU","MAIZ"
"rus","Maize4FrgSlg","GLU070",14,"RFD","RUSS","MAIZ"
"tur","Maize4FrgSlg","GLU070",9352.27015026508,"RFD","TURK","MAIZ"
"esp","Maize4FrgSlg","GLU071",4165.11109459761,"RFD","EU15","MAIZ"
"prt","Maize4FrgSlg","GLU071",4706.93980735307,"RFD","EU15","MAIZ"
"arm","Maize4FrgSlg","GLU072",260.777398720682,"RFD","ARME","MAIZ"
"aze","Maize4FrgSlg","GLU072",5.83460599128193,"RFD","CEAS","MAIZ"
"geo","Maize4FrgSlg","GLU072",433.1197337946,"RFD","OEEU","MAIZ"
"rus","Maize4FrgSlg","GLU072",49.3,"RFD","RUSS","MAIZ"
"tur","Maize4FrgSlg","GLU072",943.920616790405,"RFD","TURK","MAIZ"
"esp","Maize4FrgSlg","GLU073",6109.20067427614,"RFD","EU15","MAIZ"
"fra","Maize4FrgSlg","GLU073",322.612977983778,"RFD","EU15","MAIZ"
"esp","Maize4FrgSlg","GLU074",7443.0322901835,"RFD","EU15","MAIZ"
"prt","Maize4FrgSlg","GLU074",9994.60746705154,"RFD","EU15","MAIZ"
"cyp","Maize4FrgSlg","GLU075",53.0526315789474,"RFD","EUN9","MAIZ"
"grc","Maize4FrgSlg","GLU075",8,"RFD","EU15","MAIZ"
"syr","Maize4FrgSlg","GLU075",5.827589471691,"RFD","SYRI","MAIZ"
"tur","Maize4FrgSlg","GLU075",5557.67660769149,"RFD","TURK","MAIZ"
"kaz","Maize4FrgSlg","GLU076",0,"RFD","CEAS","MAIZ"
"kgz","Maize4FrgSlg","GLU076",0,"RFD","CEAS","MAIZ"
"rus","Maize4FrgSlg","GLU076",3798.87856186651,"RFD","RUSS","MAIZ"
"tjk","Maize4FrgSlg","GLU076",0,"RFD","CEAS","MAIZ"
"uzb","Maize4FrgSlg","GLU076",0,"RFD","CEAS","MAIZ"
"dza","Maize4FrgSlg","GLU080",3299,"RFD","ALGE","MAIZ"
"esp","Maize4FrgSlg","GLU081",6559.89506073349,"RFD","EU15","MAIZ"
"prt","Maize4FrgSlg","GLU081",11863.8054078014,"RFD","EU15","MAIZ"
"esp","Maize4FrgSlg","GLU083",3907.93579479826,"RFD","EU15","MAIZ"
"syr","Maize4FrgSlg","GLU084",0,"RFD","SYRI","MAIZ"
"tur","Maize4FrgSlg","GLU084",3920.01188455008,"RFD","TURK","MAIZ"
"kaz","Maize4FrgSlg","GLU085",5,"RFD","CEAS","MAIZ"
"kgz","Maize4FrgSlg","GLU085",0,"RFD","CEAS","MAIZ"
"tjk","Maize4FrgSlg","GLU085",4,"RFD","CEAS","MAIZ"
"syr","Maize4FrgSlg","GLU095",0,"RFD","SYRI","MAIZ"
"mex","Maize4FrgSlg","GLU096",162.020621959694,"RFD","MEXI","MAIZ"
"usa","Maize4FrgSlg","GLU096",0,"RFD","USA","MAIZ"
"syr","Maize4FrgSlg","GLU099",0,"RFD","SYRI","MAIZ"
"tur","Maize4FrgSlg","GLU099",52.8371735791091,"RFD","TURK","MAIZ"
"jpn","Maize4FrgSlg","GLU103",152.37037037037,"RFD","JAPA","MAIZ"
"mex","Maize4FrgSlg","GLU105",5647.23635599118,"RFD","MEXI","MAIZ"
"mex","Maize4FrgSlg","GLU114",20609.8590508872,"RFD","MEXI","MAIZ"
"mex","Maize4FrgSlg","GLU115",12452.114017053,"RFD","MEXI","MAIZ"
"mex","Maize4FrgSlg","GLU130",96.5440211134376,"RFD","MEXI","MAIZ"
"mex","Maize4FrgSlg","GLU131",40746.5931492889,"RFD","MEXI","MAIZ"
"mex","Maize4FrgSlg","GLU132",3756.92105715138,"RFD","MEXI","MAIZ"
"mex","Maize4FrgSlg","GLU134",7486.02593504451,"RFD","MEXI","MAIZ"
"dza","Maize4FrgSlg","GLU144",204,"RFD","ALGE","MAIZ"
"arg","Maize4FrgSlg","GLU169",19.1596638655462,"RFD","ARGE","MAIZ"
"chl","Maize4FrgSlg","GLU169",3320.00502440798,"RFD","CHIL","MAIZ"
"chl","Maize4FrgSlg","GLU180",3,"RFD","CHIL","MAIZ"
"arg","Maize4FrgSlg","GLU200",2,"RFD","ARGE","MAIZ"
"chl","Maize4FrgSlg","GLU200",64,"RFD","CHIL","MAIZ"
"nzl","Maize4FrgSlg","GLU201",2207.31956512247,"RFD","NEWZ","MAIZ"
"arg","Maize4FrgSlg","GLU203",56186.299172918,"RFD","ARGE","MAIZ"
