# File: NEI_2011_GCAM_sectors.csv
# Title: mapping file for NEI 2011 and GCAM-USA sectors by sector and fuel
# Units: Units-in-table
state,pollutant,GCAM_sector,CEDS_Fuel,unit,emissions
TX,Methane,Road-bus,diesel_oil,TON,12.50887039
TX,Methane,Road-bus,light_oil,TON,13.56996251
TX,Methane,Road-bus,natural_gas,TON,129.7134232
TX,Methane,Road-truck-Light-Commertial,diesel_oil,TON,38.16069151
TX,Methane,Road-truck-Light-Commertial,light_oil,TON,1043.681056
TX,Methane,Road-truck-Long-haul,diesel_oil,TON,1482.725933
TX,Methane,Road-truck-Long-haul,light_oil,TON,5.931726357
TX,Methane,Road-truck-Short-haul,diesel_oil,TON,280.9713332
TX,Methane,Road-truck-Short-haul,light_oil,TON,54.99795596
TX,Nitrogen Oxides,AWB,Process,TON,1779.421443
TX,Nitrogen Oxides,Road-LDV,diesel_oil,TON,5733.003788
TX,Nitrogen Oxides,Road-LDV,light_oil,TON,199768.3998
TX,Nitrogen Oxides,Road-bus,diesel_oil,TON,4656.079407
TX,Nitrogen Oxides,Road-bus,light_oil,TON,525.608465
TX,Nitrogen Oxides,Road-bus,natural_gas,TON,82.46064835
TX,Nitrogen Oxides,Road-truck-Light-Commertial,diesel_oil,TON,6369.880507
TX,Nitrogen Oxides,Road-truck-Light-Commertial,light_oil,TON,46181.23028
TX,Nitrogen Oxides,Road-truck-Long-haul,diesel_oil,TON,115076.9591
TX,Nitrogen Oxides,Road-truck-Long-haul,light_oil,TON,814.9279262
TX,Nitrogen Oxides,Road-truck-Short-haul,diesel_oil,TON,91358.59646
TX,Nitrogen Oxides,Road-truck-Short-haul,light_oil,TON,3561.585933
TX,Nitrogen Oxides,building_comm,biomass,TON,1089.879002
TX,Nitrogen Oxides,building_comm,diesel_oil,TON,308.1143451
TX,Nitrogen Oxides,building_comm,heavy_oil,TON,11.62347936
TX,Nitrogen Oxides,building_comm,light_oil,TON,8.103334854
TX,Nitrogen Oxides,building_comm,natural_gas,TON,9377.365614
TX,Nitrogen Oxides,building_resid,biomass,TON,652.5016102
TX,Nitrogen Oxides,building_resid,diesel_oil,TON,0.641594774
TX,Nitrogen Oxides,building_resid,hard_coal,TON,4.581099125
TX,Nitrogen Oxides,building_resid,light_oil,TON,1.07129497
TX,Nitrogen Oxides,building_resid,natural_gas,TON,11614.00472
TX,Nitrogen Oxides,cement,Process,TON,5515.4432
TX,Nitrogen Oxides,elec_heat,Anthracite_Lignite,TON,62311.74911
TX,Nitrogen Oxides,elec_heat,diesel_oil,TON,875.1121003
TX,Nitrogen Oxides,elec_heat,hard_coal,TON,50818.86646
TX,Nitrogen Oxides,elec_heat,heavy_oil,TON,125.4555875
TX,Nitrogen Oxides,elec_heat,light_oil,TON,0.665402585
TX,Nitrogen Oxides,elec_heat,natural_gas,TON,28757.72324
TX,Nitrogen Oxides,industry_energy,diesel_oil,TON,107485.809
TX,Nitrogen Oxides,industry_energy,light_oil,TON,4858.561745
TX,Nitrogen Oxides,industry_energy,natural_gas,TON,10543.38178
TX,Nitrogen Oxides,industry_processes,Process,TON,30765.1938
TX,Nitrogen Oxides,landfills,Process,TON,2662.181356
TX,Nitrogen Oxides,oil_gas,Process,TON,202072.2405
TX,Nitrogen Oxides,trn_domestic air,diesel_oil,TON,8377.087724
TX,Nitrogen Oxides,trn_domestic ship,diesel_oil,TON,22762.42498
TX,Nitrogen Oxides,trn_rail,diesel_oil,TON,72274.81185
TX,Nitrogen Oxides,trn_rail,light_oil,TON,0.032507964
TX,Nitrogen Oxides,trn_rail,natural_gas,TON,0.385799957
TX,Nitrous Oxide,Road-LDV,diesel_oil,TON,4.826745993
TX,Nitrous Oxide,Road-LDV,light_oil,TON,4212.437483
TX,Nitrous Oxide,Road-bus,diesel_oil,TON,1.532706804
TX,Nitrous Oxide,Road-bus,light_oil,TON,5.367452222
TX,Nitrous Oxide,Road-bus,natural_gas,TON,1.067753307
TX,Nitrous Oxide,Road-truck-Light-Commertial,diesel_oil,TON,4.866044092
TX,Nitrous Oxide,Road-truck-Light-Commertial,light_oil,TON,997.3457512
TX,Nitrous Oxide,Road-truck-Long-haul,diesel_oil,TON,13.0256134
TX,Nitrous Oxide,Road-truck-Long-haul,light_oil,TON,6.039806273
TX,Nitrous Oxide,Road-truck-Short-haul,diesel_oil,TON,24.65858114
TX,Nitrous Oxide,Road-truck-Short-haul,light_oil,TON,66.06589249
TX,PM10 Filterable,Other_Farm,Process,TON,314118.0833
TX,PM10 Filterable,building_comm,biomass,TON,409.3680438
TX,PM10 Filterable,building_comm,diesel_oil,TON,5.906550874
TX,PM10 Filterable,building_comm,heavy_oil,TON,4.079502171
TX,PM10 Filterable,building_comm,light_oil,TON,0.551551139
TX,PM10 Filterable,building_comm,natural_gas,TON,142.2509097
TX,PM10 Filterable,building_resid,diesel_oil,TON,0.038495661
TX,PM10 Filterable,building_resid,hard_coal,TON,3.9722743
TX,PM10 Filterable,building_resid,light_oil,TON,0.064277655
TX,PM10 Filterable,building_resid,natural_gas,TON,22.81969933
TX,PM10 Filterable,cement,Process,TON,710.6626073
TX,PM10 Filterable,elec_heat,Anthracite_Lignite,TON,9405.521084
TX,PM10 Filterable,elec_heat,diesel_oil,TON,194.6294854
TX,PM10 Filterable,elec_heat,hard_coal,TON,5056.526134
TX,PM10 Filterable,elec_heat,heavy_oil,TON,87.9147
TX,PM10 Filterable,elec_heat,light_oil,TON,0.0259774
TX,PM10 Filterable,elec_heat,natural_gas,TON,1820.878719
TX,PM10 Filterable,industry_processes,Process,TON,323396.1804
TX,PM10 Filterable,landfills,Process,TON,9780.393652
TX,PM10 Filterable,oil_gas,Process,TON,4050.836663
TX,PM10 Filterable,trn_rail,diesel_oil,TON,53
TX,PM10 Primary (Filt + Cond),AWB,Process,TON,6759.402504
TX,PM10 Primary (Filt + Cond),Other_Farm,Process,TON,314118.0833
TX,PM10 Primary (Filt + Cond),Road-LDV,diesel_oil,TON,413.3252654
TX,PM10 Primary (Filt + Cond),Road-LDV,light_oil,TON,13419.06691
TX,PM10 Primary (Filt + Cond),Road-bus,diesel_oil,TON,370.7867573
TX,PM10 Primary (Filt + Cond),Road-bus,light_oil,TON,18.74729783
TX,PM10 Primary (Filt + Cond),Road-bus,natural_gas,TON,2.518904344
TX,PM10 Primary (Filt + Cond),Road-truck-Light-Commertial,diesel_oil,TON,497.2937237
TX,PM10 Primary (Filt + Cond),Road-truck-Light-Commertial,light_oil,TON,2616.507545
TX,PM10 Primary (Filt + Cond),Road-truck-Long-haul,diesel_oil,TON,5772.831529
TX,PM10 Primary (Filt + Cond),Road-truck-Long-haul,light_oil,TON,23.80040313
TX,PM10 Primary (Filt + Cond),Road-truck-Short-haul,diesel_oil,TON,6657.154914
TX,PM10 Primary (Filt + Cond),Road-truck-Short-haul,light_oil,TON,130.4364877
TX,PM10 Primary (Filt + Cond),building_comm,biomass,TON,392.488268
TX,PM10 Primary (Filt + Cond),building_comm,diesel_oil,TON,6.138422535
TX,PM10 Primary (Filt + Cond),building_comm,heavy_oil,TON,4.571152273
TX,PM10 Primary (Filt + Cond),building_comm,light_oil,TON,1.26520499
TX,PM10 Primary (Filt + Cond),building_comm,natural_gas,TON,285.6881702
TX,PM10 Primary (Filt + Cond),building_resid,biomass,TON,5459.626157
TX,PM10 Primary (Filt + Cond),building_resid,diesel_oil,TON,0.084833071
TX,PM10 Primary (Filt + Cond),building_resid,hard_coal,TON,4.57365445
TX,PM10 Primary (Filt + Cond),building_resid,light_oil,TON,0.141648978
TX,PM10 Primary (Filt + Cond),building_resid,natural_gas,TON,61.542356
TX,PM10 Primary (Filt + Cond),cement,Process,TON,743.9275
TX,PM10 Primary (Filt + Cond),elec_heat,Anthracite_Lignite,TON,10006.8064
TX,PM10 Primary (Filt + Cond),elec_heat,diesel_oil,TON,210.6754
TX,PM10 Primary (Filt + Cond),elec_heat,hard_coal,TON,5578.0035
TX,PM10 Primary (Filt + Cond),elec_heat,heavy_oil,TON,90.2193
TX,PM10 Primary (Filt + Cond),elec_heat,light_oil,TON,0.0276
TX,PM10 Primary (Filt + Cond),elec_heat,natural_gas,TON,3664.8877
TX,PM10 Primary (Filt + Cond),industry_energy,diesel_oil,TON,9946.444685
TX,PM10 Primary (Filt + Cond),industry_energy,light_oil,TON,1369.639547
TX,PM10 Primary (Filt + Cond),industry_energy,natural_gas,TON,149.5878307
TX,PM10 Primary (Filt + Cond),industry_processes,Process,TON,325443.1922
TX,PM10 Primary (Filt + Cond),landfills,Process,TON,9812.581131
TX,PM10 Primary (Filt + Cond),oil_gas,Process,TON,6118.091409
TX,PM10 Primary (Filt + Cond),trn_domestic air,diesel_oil,TON,601.4276587
TX,PM10 Primary (Filt + Cond),trn_domestic ship,diesel_oil,TON,856.8434532
TX,PM10 Primary (Filt + Cond),trn_rail,diesel_oil,TON,2107.97514
TX,PM10 Primary (Filt + Cond),trn_rail,light_oil,TON,0.001516569
TX,PM10 Primary (Filt + Cond),trn_rail,natural_gas,TON,0.003589129
TX,PM2.5 Filterable,Other_Farm,Process,TON,62822.71002
TX,PM2.5 Filterable,building_comm,biomass,TON,369.8512312
TX,PM2.5 Filterable,building_comm,diesel_oil,TON,5.663649015
TX,PM2.5 Filterable,building_comm,heavy_oil,TON,1.398211277
TX,PM2.5 Filterable,building_comm,light_oil,TON,0.401279685
TX,PM2.5 Filterable,building_comm,natural_gas,TON,137.1806202
TX,PM2.5 Filterable,building_resid,diesel_oil,TON,0.029584639
TX,PM2.5 Filterable,building_resid,hard_coal,TON,2.271053815
TX,PM2.5 Filterable,building_resid,light_oil,TON,0.049398589
TX,PM2.5 Filterable,building_resid,natural_gas,TON,12.15733035
TX,PM2.5 Filterable,cement,Process,TON,408.1773245
TX,PM2.5 Filterable,elec_heat,Anthracite_Lignite,TON,5803.418224
TX,PM2.5 Filterable,elec_heat,diesel_oil,TON,194.4058161
TX,PM2.5 Filterable,elec_heat,hard_coal,TON,1672.290819
TX,PM2.5 Filterable,elec_heat,heavy_oil,TON,50.0779
TX,PM2.5 Filterable,elec_heat,light_oil,TON,0.0259774
TX,PM2.5 Filterable,elec_heat,natural_gas,TON,1814.87001
TX,PM2.5 Filterable,industry_processes,Process,TON,43378.65241
TX,PM2.5 Filterable,landfills,Process,TON,8191.164362
TX,PM2.5 Filterable,oil_gas,Process,TON,3469.092603
TX,PM2.5 Filterable,trn_rail,diesel_oil,TON,51.33
TX,PM2.5 Primary (Filt + Cond),AWB,Process,TON,3962.512207
TX,PM2.5 Primary (Filt + Cond),Other_Farm,Process,TON,62822.71002
TX,PM2.5 Primary (Filt + Cond),Road-LDV,diesel_oil,TON,271.8609534
TX,PM2.5 Primary (Filt + Cond),Road-LDV,light_oil,TON,3599.537528
TX,PM2.5 Primary (Filt + Cond),Road-bus,diesel_oil,TON,287.0401583
TX,PM2.5 Primary (Filt + Cond),Road-bus,light_oil,TON,7.625020488
TX,PM2.5 Primary (Filt + Cond),Road-bus,natural_gas,TON,0.868336918
TX,PM2.5 Primary (Filt + Cond),Road-truck-Light-Commertial,diesel_oil,TON,358.4819912
TX,PM2.5 Primary (Filt + Cond),Road-truck-Light-Commertial,light_oil,TON,667.8651767
TX,PM2.5 Primary (Filt + Cond),Road-truck-Long-haul,diesel_oil,TON,4603.625065
TX,PM2.5 Primary (Filt + Cond),Road-truck-Long-haul,light_oil,TON,12.43343203
TX,PM2.5 Primary (Filt + Cond),Road-truck-Short-haul,diesel_oil,TON,4909.827287
TX,PM2.5 Primary (Filt + Cond),Road-truck-Short-haul,light_oil,TON,35.93829815
TX,PM2.5 Primary (Filt + Cond),building_comm,biomass,TON,354.6603456
TX,PM2.5 Primary (Filt + Cond),building_comm,diesel_oil,TON,5.887178322
TX,PM2.5 Primary (Filt + Cond),building_comm,heavy_oil,TON,1.939996744
TX,PM2.5 Primary (Filt + Cond),building_comm,light_oil,TON,1.114262929
TX,PM2.5 Primary (Filt + Cond),building_comm,natural_gas,TON,278.8367594
TX,PM2.5 Primary (Filt + Cond),building_resid,biomass,TON,5444.803404
TX,PM2.5 Primary (Filt + Cond),building_resid,diesel_oil,TON,0.075921982
TX,PM2.5 Primary (Filt + Cond),building_resid,hard_coal,TON,2.87243588
TX,PM2.5 Primary (Filt + Cond),building_resid,light_oil,TON,0.12676991
TX,PM2.5 Primary (Filt + Cond),building_resid,natural_gas,TON,50.69315767
TX,PM2.5 Primary (Filt + Cond),cement,Process,TON,441.4421882
TX,PM2.5 Primary (Filt + Cond),elec_heat,Anthracite_Lignite,TON,6404.7034
TX,PM2.5 Primary (Filt + Cond),elec_heat,diesel_oil,TON,210.4517309
TX,PM2.5 Primary (Filt + Cond),elec_heat,hard_coal,TON,2193.768655
TX,PM2.5 Primary (Filt + Cond),elec_heat,heavy_oil,TON,52.38264
TX,PM2.5 Primary (Filt + Cond),elec_heat,light_oil,TON,0.0276
TX,PM2.5 Primary (Filt + Cond),elec_heat,natural_gas,TON,3658.878991
TX,PM2.5 Primary (Filt + Cond),industry_energy,diesel_oil,TON,9647.794725
TX,PM2.5 Primary (Filt + Cond),industry_energy,light_oil,TON,1260.244926
TX,PM2.5 Primary (Filt + Cond),industry_energy,natural_gas,TON,149.553974
TX,PM2.5 Primary (Filt + Cond),industry_processes,Process,TON,45391.55711
TX,PM2.5 Primary (Filt + Cond),landfills,Process,TON,8235.297544
TX,PM2.5 Primary (Filt + Cond),oil_gas,Process,TON,5532.751148
TX,PM2.5 Primary (Filt + Cond),trn_domestic air,diesel_oil,TON,524.0569888
TX,PM2.5 Primary (Filt + Cond),trn_domestic ship,diesel_oil,TON,797.9086699
TX,PM2.5 Primary (Filt + Cond),trn_rail,diesel_oil,TON,2041.494839
TX,PM2.5 Primary (Filt + Cond),trn_rail,light_oil,TON,0.001395243
TX,PM2.5 Primary (Filt + Cond),trn_rail,natural_gas,TON,0.003589129
TX,Sulfur Dioxide,AWB,Process,TON,725.6159309
TX,Sulfur Dioxide,Road-LDV,diesel_oil,TON,13.74116861
TX,Sulfur Dioxide,Road-LDV,light_oil,TON,1900.707638
TX,Sulfur Dioxide,Road-bus,diesel_oil,TON,5.534577609
TX,Sulfur Dioxide,Road-bus,light_oil,TON,2.551984768
TX,Sulfur Dioxide,Road-bus,natural_gas,TON,0.103413748
TX,Sulfur Dioxide,Road-truck-Light-Commertial,diesel_oil,TON,12.52702225
TX,Sulfur Dioxide,Road-truck-Light-Commertial,light_oil,TON,365.7354683
TX,Sulfur Dioxide,Road-truck-Long-haul,diesel_oil,TON,121.9325219
TX,Sulfur Dioxide,Road-truck-Long-haul,light_oil,TON,3.915850001
TX,Sulfur Dioxide,Road-truck-Short-haul,diesel_oil,TON,138.4495039
TX,Sulfur Dioxide,Road-truck-Short-haul,light_oil,TON,26.89270979
TX,Sulfur Dioxide,building_comm,biomass,TON,23.48937346
TX,Sulfur Dioxide,building_comm,diesel_oil,TON,4.198456946
TX,Sulfur Dioxide,building_comm,heavy_oil,TON,74.7802666
TX,Sulfur Dioxide,building_comm,light_oil,TON,17.44712589
TX,Sulfur Dioxide,building_comm,natural_gas,TON,105.6256197
TX,Sulfur Dioxide,building_resid,biomass,TON,79.4805485
TX,Sulfur Dioxide,building_resid,diesel_oil,TON,1.518440967
TX,Sulfur Dioxide,building_resid,hard_coal,TON,20.2575326
TX,Sulfur Dioxide,building_resid,light_oil,TON,2.5353984
TX,Sulfur Dioxide,building_resid,natural_gas,TON,71.01047781
TX,Sulfur Dioxide,cement,Process,TON,5540.687
TX,Sulfur Dioxide,elec_heat,Anthracite_Lignite,TON,269712.4741
TX,Sulfur Dioxide,elec_heat,diesel_oil,TON,44.45911528
TX,Sulfur Dioxide,elec_heat,hard_coal,TON,156392.2689
TX,Sulfur Dioxide,elec_heat,heavy_oil,TON,803.8587763
TX,Sulfur Dioxide,elec_heat,light_oil,TON,0.010705662
TX,Sulfur Dioxide,elec_heat,natural_gas,TON,596.2093465
TX,Sulfur Dioxide,industry_energy,diesel_oil,TON,109.7410807
TX,Sulfur Dioxide,industry_energy,light_oil,TON,25.96340293
TX,Sulfur Dioxide,industry_energy,natural_gas,TON,29.43578979
TX,Sulfur Dioxide,industry_processes,Process,TON,33099.2403
TX,Sulfur Dioxide,landfills,Process,TON,287.2876255
TX,Sulfur Dioxide,oil_gas,Process,TON,28553.5167
TX,Sulfur Dioxide,trn_domestic air,diesel_oil,TON,964.5214312
TX,Sulfur Dioxide,trn_domestic ship,diesel_oil,TON,4795.587052
TX,Sulfur Dioxide,trn_rail,diesel_oil,TON,690.3475321
TX,Sulfur Dioxide,trn_rail,light_oil,TON,0.000184113
TX,Sulfur Dioxide,trn_rail,natural_gas,TON,0.000737085
TX,Volatile Organic Compounds,AWB,Process,TON,2913.564745
TX,Volatile Organic Compounds,Road-LDV,diesel_oil,TON,2027.633919
TX,Volatile Organic Compounds,Road-LDV,light_oil,TON,140456.5662
TX,Volatile Organic Compounds,Road-bus,diesel_oil,TON,477.8815468
TX,Volatile Organic Compounds,Road-bus,light_oil,TON,371.5249103
TX,Volatile Organic Compounds,Road-bus,natural_gas,TON,15.41852046
TX,Volatile Organic Compounds,Road-truck-Light-Commertial,diesel_oil,TON,1654.952057
TX,Volatile Organic Compounds,Road-truck-Light-Commertial,light_oil,TON,28243.60499
TX,Volatile Organic Compounds,Road-truck-Long-haul,diesel_oil,TON,11291.24359
TX,Volatile Organic Compounds,Road-truck-Long-haul,light_oil,TON,221.9833738
TX,Volatile Organic Compounds,Road-truck-Short-haul,diesel_oil,TON,6335.468185
TX,Volatile Organic Compounds,Road-truck-Short-haul,light_oil,TON,1533.729626
TX,Volatile Organic Compounds,building_comm,Process,TON,0.0014
TX,Volatile Organic Compounds,building_comm,biomass,TON,35.88173955
TX,Volatile Organic Compounds,building_comm,diesel_oil,TON,6.699517736
TX,Volatile Organic Compounds,building_comm,heavy_oil,TON,0.28445359
TX,Volatile Organic Compounds,building_comm,light_oil,TON,0.167618063
TX,Volatile Organic Compounds,building_comm,natural_gas,TON,614.9709101
TX,Volatile Organic Compounds,building_resid,biomass,TON,6589.075695
TX,Volatile Organic Compounds,building_resid,diesel_oil,TON,0.024950899
TX,Volatile Organic Compounds,building_resid,hard_coal,TON,5.7512519
TX,Volatile Organic Compounds,building_resid,light_oil,TON,0.041661468
TX,Volatile Organic Compounds,building_resid,natural_gas,TON,650.9291758
TX,Volatile Organic Compounds,cement,Process,TON,212.6555
TX,Volatile Organic Compounds,elec_heat,Anthracite_Lignite,TON,1159.91342
TX,Volatile Organic Compounds,elec_heat,diesel_oil,TON,44.77529257
TX,Volatile Organic Compounds,elec_heat,hard_coal,TON,679.8722286
TX,Volatile Organic Compounds,elec_heat,heavy_oil,TON,8.927134653
TX,Volatile Organic Compounds,elec_heat,light_oil,TON,0.020202794
TX,Volatile Organic Compounds,elec_heat,natural_gas,TON,1794.037621
TX,Volatile Organic Compounds,industry_energy,diesel_oil,TON,10341.59455
TX,Volatile Organic Compounds,industry_energy,light_oil,TON,54419.31718
TX,Volatile Organic Compounds,industry_energy,natural_gas,TON,2790.852753
TX,Volatile Organic Compounds,industry_processes,Process,TON,234909.4089
TX,Volatile Organic Compounds,landfills,Process,TON,4474.095894
TX,Volatile Organic Compounds,oil_gas,Process,TON,1115250.26
TX,Volatile Organic Compounds,trn_domestic air,diesel_oil,TON,2855.574998
TX,Volatile Organic Compounds,trn_domestic ship,diesel_oil,TON,784.2555538
TX,Volatile Organic Compounds,trn_rail,diesel_oil,TON,3996.876678
TX,Volatile Organic Compounds,trn_rail,light_oil,TON,0.130695115
TX,Volatile Organic Compounds,trn_rail,natural_gas,TON,0.107531925
UT,Ammonia,Beef,Process,TON,4247.23532
UT,Ammonia,Dairy,Process,TON,4963.906687
UT,Ammonia,Other_Farm,Process,TON,5712.33023
UT,Ammonia,Pork,Process,TON,6048.054388
UT,Ammonia,Poultry,Process,TON,4318.325392
UT,Ammonia,Road-LDV,diesel_oil,TON,3.860531468
UT,Ammonia,Road-LDV,light_oil,TON,902.873743
UT,Ammonia,Road-bus,diesel_oil,TON,1.760385475
UT,Ammonia,Road-bus,light_oil,TON,0.719305627
UT,Ammonia,Road-bus,natural_gas,TON,0.038985599
UT,Ammonia,Road-truck-Light-Commertial,diesel_oil,TON,3.80695437
UT,Ammonia,Road-truck-Light-Commertial,light_oil,TON,134.168134
UT,Ammonia,Road-truck-Long-haul,diesel_oil,TON,35.67904756
UT,Ammonia,Road-truck-Long-haul,light_oil,TON,0.748002513
UT,Ammonia,Road-truck-Short-haul,diesel_oil,TON,24.06482895
UT,Ammonia,Road-truck-Short-haul,light_oil,TON,4.020186931
UT,Ammonia,SheepGoat,Process,TON,1089.637164
UT,Ammonia,building_comm,Process,TON,863.19716
UT,Ammonia,building_comm,biomass,TON,0.805673479
UT,Ammonia,building_comm,diesel_oil,TON,4.546047206
UT,Ammonia,building_comm,hard_coal,TON,0.182451764
UT,Ammonia,building_comm,heavy_oil,TON,1.376442273
UT,Ammonia,building_comm,light_oil,TON,0.035508094
UT,Ammonia,building_comm,natural_gas,TON,9.389177022
UT,Ammonia,building_resid,biomass,TON,135.1477979
UT,Ammonia,building_resid,diesel_oil,TON,0.490477039
UT,Ammonia,building_resid,hard_coal,TON,0.62779
UT,Ammonia,building_resid,light_oil,TON,0.015707931
UT,Ammonia,building_resid,natural_gas,TON,652.4676174
UT,Ammonia,cement,Process,TON,3.11952
UT,Ammonia,elec_heat,diesel_oil,TON,0.768072
UT,Ammonia,elec_heat,hard_coal,TON,3.677533
UT,Ammonia,elec_heat,natural_gas,TON,146.88969
UT,Ammonia,industry_energy,diesel_oil,TON,8.500095783
UT,Ammonia,industry_energy,light_oil,TON,4.493304447
UT,Ammonia,industry_processes,Process,TON,162.519697
UT,Ammonia,landfills,Process,TON,12.109
UT,Ammonia,oil_gas,Process,TON,1.761409
UT,Ammonia,trn_domestic ship,diesel_oil,TON,0.019771
UT,Ammonia,trn_rail,diesel_oil,TON,4.17492282
UT,Ammonia,trn_rail,light_oil,TON,0.001589073
UT,Carbon Dioxide,Road-LDV,diesel_oil,TON,159086.5547
UT,Carbon Dioxide,Road-LDV,light_oil,TON,10707888.86
UT,Carbon Dioxide,Road-bus,diesel_oil,TON,117666.0521
UT,Carbon Dioxide,Road-bus,light_oil,TON,22411.1536
UT,Carbon Dioxide,Road-bus,natural_gas,TON,1513.78564
UT,Carbon Dioxide,Road-truck-Light-Commertial,diesel_oil,TON,142692.538
UT,Carbon Dioxide,Road-truck-Light-Commertial,light_oil,TON,1851687.15
UT,Carbon Dioxide,Road-truck-Long-haul,diesel_oil,TON,1960775.943
UT,Carbon Dioxide,Road-truck-Long-haul,light_oil,TON,19610.27551
UT,Carbon Dioxide,Road-truck-Short-haul,diesel_oil,TON,1761196.807
UT,Carbon Dioxide,Road-truck-Short-haul,light_oil,TON,117506.4032
UT,Carbon Dioxide,industry_energy,diesel_oil,TON,1045914.605
UT,Carbon Dioxide,industry_energy,light_oil,TON,301825.6245
UT,Carbon Dioxide,industry_energy,natural_gas,TON,122428.7422
UT,Carbon Dioxide,trn_rail,diesel_oil,TON,2665.5732
UT,Carbon Dioxide,trn_rail,light_oil,TON,119.20271
UT,Carbon Dioxide,trn_rail,natural_gas,TON,3.9747419
UT,Carbon Monoxide,AWB,Process,TON,5719.310745
UT,Carbon Monoxide,Road-LDV,diesel_oil,TON,1920.024365
UT,Carbon Monoxide,Road-LDV,light_oil,TON,209322.076
UT,Carbon Monoxide,Road-bus,diesel_oil,TON,357.3185405
UT,Carbon Monoxide,Road-bus,light_oil,TON,1403.349871
UT,Carbon Monoxide,Road-bus,natural_gas,TON,11.03225719
UT,Carbon Monoxide,Road-truck-Light-Commertial,diesel_oil,TON,1328.71546
UT,Carbon Monoxide,Road-truck-Light-Commertial,light_oil,TON,42506.614
UT,Carbon Monoxide,Road-truck-Long-haul,diesel_oil,TON,4841.158873
UT,Carbon Monoxide,Road-truck-Long-haul,light_oil,TON,550.5126046
UT,Carbon Monoxide,Road-truck-Short-haul,diesel_oil,TON,3515.57304
UT,Carbon Monoxide,Road-truck-Short-haul,light_oil,TON,5561.974621
UT,Carbon Monoxide,building_comm,biomass,TON,99.18443865
UT,Carbon Monoxide,building_comm,diesel_oil,TON,1599.489612
UT,Carbon Monoxide,building_comm,hard_coal,TON,31.19607615
UT,Carbon Monoxide,building_comm,heavy_oil,TON,16.98405738
UT,Carbon Monoxide,building_comm,light_oil,TON,287.3982318
UT,Carbon Monoxide,building_comm,natural_gas,TON,1673.6274
UT,Carbon Monoxide,building_resid,biomass,TON,16979.66098
UT,Carbon Monoxide,building_resid,diesel_oil,TON,2.452382345
UT,Carbon Monoxide,building_resid,hard_coal,TON,86.3124556
UT,Carbon Monoxide,building_resid,light_oil,TON,0.078539646
UT,Carbon Monoxide,building_resid,natural_gas,TON,1411.268892
UT,Carbon Monoxide,cement,Process,TON,2455
UT,Carbon Monoxide,elec_heat,diesel_oil,TON,18.389902
UT,Carbon Monoxide,elec_heat,hard_coal,TON,13227.6314
UT,Carbon Monoxide,elec_heat,natural_gas,TON,567.460965
UT,Carbon Monoxide,industry_energy,diesel_oil,TON,5165.152026
UT,Carbon Monoxide,industry_energy,light_oil,TON,47458.31946
UT,Carbon Monoxide,industry_energy,natural_gas,TON,5124.878146
UT,Carbon Monoxide,industry_processes,Process,TON,3953.58134
UT,Carbon Monoxide,landfills,Process,TON,3811.641182
UT,Carbon Monoxide,oil_gas,Process,TON,12298.00443
UT,Carbon Monoxide,trn_domestic air,diesel_oil,TON,3964.002757
UT,Carbon Monoxide,trn_domestic ship,diesel_oil,TON,12.1599
UT,Carbon Monoxide,trn_rail,diesel_oil,TON,1380.915856
UT,Carbon Monoxide,trn_rail,light_oil,TON,31.982502
UT,Carbon Monoxide,trn_rail,natural_gas,TON,0.21172839
UT,Methane,Road-LDV,diesel_oil,TON,6.110569482
UT,Methane,Road-LDV,light_oil,TON,539.169876
UT,Methane,Road-bus,diesel_oil,TON,2.928815445
UT,Methane,Road-bus,light_oil,TON,3.119772996
UT,Methane,Road-bus,natural_gas,TON,9.40801509
UT,Methane,Road-truck-Light-Commertial,diesel_oil,TON,5.23801707
UT,Methane,Road-truck-Light-Commertial,light_oil,TON,127.871269
UT,Methane,Road-truck-Long-haul,diesel_oil,TON,198.7182513
UT,Methane,Road-truck-Long-haul,light_oil,TON,0.808584317
UT,Methane,Road-truck-Short-haul,diesel_oil,TON,32.221749
UT,Methane,Road-truck-Short-haul,light_oil,TON,12.32450596
UT,Nitrogen Oxides,AWB,Process,TON,186.8799602
UT,Nitrogen Oxides,Road-LDV,diesel_oil,TON,653.0092199
UT,Nitrogen Oxides,Road-LDV,light_oil,TON,26294.4919
UT,Nitrogen Oxides,Road-bus,diesel_oil,TON,1074.687713
UT,Nitrogen Oxides,Road-bus,light_oil,TON,124.8071091
UT,Nitrogen Oxides,Road-bus,natural_gas,TON,7.16282333
UT,Nitrogen Oxides,Road-truck-Light-Commertial,diesel_oil,TON,680.295221
UT,Nitrogen Oxides,Road-truck-Light-Commertial,light_oil,TON,5428.43666
UT,Nitrogen Oxides,Road-truck-Long-haul,diesel_oil,TON,17595.52688
UT,Nitrogen Oxides,Road-truck-Long-haul,light_oil,TON,78.82733268
UT,Nitrogen Oxides,Road-truck-Short-haul,diesel_oil,TON,11712.2254
UT,Nitrogen Oxides,Road-truck-Short-haul,light_oil,TON,482.2802601
UT,Nitrogen Oxides,building_comm,biomass,TON,34.86056213
UT,Nitrogen Oxides,building_comm,diesel_oil,TON,4228.044709
UT,Nitrogen Oxides,building_comm,hard_coal,TON,65.78735198
UT,Nitrogen Oxides,building_comm,heavy_oil,TON,99.33675159
UT,Nitrogen Oxides,building_comm,light_oil,TON,22.25523445
