# ../gcam-usa-data/level1//L132.in_EJ_state_indchp_F.csv
# Written by LA132.Industry.R
# Thu Aug 31 19:15:08 2017
# " Industrial cogen energy consumption by state and fuel "
# " Unit = EJ "
"state","sector","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"IL","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411439568869046,0.0437011924814173,0.0544122770799264,0.0608054799955504,0.0667233943820179,0.0728299574814744,0.0811052550742139,0.0784421724435134,0.0732854578788753,0.0757174464016773,0.0854422285137311,0.0343021029456307,0.0366153661878477,0.0357911732537567,0.0336852559989379,0.0323378774252568,0.0314414311857886,0.0320308385455999,0.0319787605845839,0.0329452813987319,0.0289704248751837,0.0372778550761495
"IN","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340021586842685,0.0388053392426635,0.0432613916651735,0.0528368023376056,0.0647122720062958,0.072835854170793,0.0778168563926078,0.0769641535133137,0.0748513210498172,0.0833544860044608,0.100231001724183,0.0397543296421079,0.0368356851331868,0.0360601473196839,0.0390362270737373,0.0376964592116147,0.0378104439269312,0.0418616855612261,0.0413262500053362,0.0395486186071732,0.0373503532936104,0.0442390853756305
"KS","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212466598193593,0.0258558865148966,0.031837623334053,0.0370374947108956,0.0474038242704403,0.062626090683358,0.0487603529513257,0.0408771202639856,0.0409122745530357,0.0398211881465526,0.0382283039282124,0.0174444982206866,0.0159184163474716,0.0187009016760903,0.0174408777062275,0.0157462154487245,0.015718629334408,0.0197790515342613,0.0205685883304481,0.0175539150418185,0.0180283809470927,0.0173867802538246
"KY","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991591604592509,0.0117730213155259,0.0138714030442353,0.0164864115945761,0.0191256689161822,0.023432211277887,0.0277803301623789,0.0257704565412979,0.025350309836868,0.0269372383384868,0.0316376673597216,0.0135588918170162,0.0141612202182208,0.0151972802049565,0.0155119218211274,0.0171083035503984,0.0165634299337987,0.0178220663889266,0.017184356885886,0.0170254468957955,0.0162341018991748,0.0176149237752319
"LA","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184311398899855,0.202914047086717,0.21963078287614,0.255671333153262,0.297299598954192,0.31904838739836,0.344186847293448,0.326317295764531,0.352851925272937,0.330919646006364,0.329196167191848,0.146376380026184,0.131543400460759,0.13344695799248,0.134997085404157,0.139824266386425,0.129604187871839,0.153436987008494,0.155800354713151,0.143070071328146,0.146780009249054,0.162665330001006
"MA","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608192302459323,0.00835502474129376,0.0117214063410355,0.0172639747306858,0.0196328085162993,0.0194711531406051,0.0198448012970444,0.0181467914403112,0.0183999007621011,0.0200112443890526,0.0281918947699482,0.011021558254198,0.0133434527496388,0.0134636055089732,0.00709548684133732,0.00689194128365577,0.00739706001405086,0.00740372488974402,0.00765698505994937,0.00741390535136134,0.00717947156836133,0.0080072285695883
"MD","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112725539059744,0.0115673613327914,0.00995228122023726,0.0119677952262549,0.0133195330042513,0.0142704998053444,0.0152842761198145,0.0147265122041744,0.0189866102706478,0.0124925651364605,0.0131005887324199,0.00583336083114094,0.00447140310947311,0.00426352089371143,0.00354368479243962,0.00372739373240412,0.00380133139532084,0.00403948790597867,0.00344499122467494,0.00358629546569917,0.00438232623260521,0.00419861624364516
"ME","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227192114936417,0.000370339093527535,0.000456747703169655,0.000486371873055721,0.000471896576298871,0.000521662853400065,0.00061665755100764,0.000636563889619771,0.00071285066059776,0.000730478902597538,0.000885179516848028,0.00210998038675179,0.00202178900946014,0.00373182015343021,0.000542195705029573,0.00260233733181764,0.00103866907911333,0.00312420036428424,0.00377101673363214,0.00447619523584181,0.00477957994217006,0.00515923084896774
"MI","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339837677533736,0.0541255452180164,0.0589075205544625,0.0745496292579666,0.0663525065424818,0.0704799184688323,0.0786330867117736,0.0751159416259456,0.0721729299251237,0.0712655539121773,0.0868054017273969,0.0355683818589048,0.0372526996771661,0.0380315331079409,0.035134748660035,0.0338322668641391,0.0335558177011756,0.0331512077748529,0.0244777103720131,0.0231875710592186,0.0229220980201311,0.0249350071923285
"MN","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011842371004144,0.0139804556059091,0.0166631567456854,0.0190311813751725,0.0221253676923152,0.0232788494002579,0.027716142794312,0.0245960640852167,0.024839927072451,0.0265504988452938,0.0288369449789407,0.0118651342420731,0.0111360315163056,0.0110407558398537,0.0111719395278273,0.011243672923606,0.010620655220054,0.0124415408527959,0.0137561552098477,0.018382360085093,0.0161211654988371,0.0200899874777292
"MO","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896353680170404,0.0100381194220059,0.0118787351260768,0.0137304537734255,0.0162480520272444,0.0206068445419382,0.0211350620593256,0.0206060737752198,0.0199277959084682,0.0203151936584553,0.0222190616853142,0.00976308304087716,0.010632427069944,0.0101310656577803,0.00952712376946066,0.00986666890903979,0.00990919260517471,0.0107054563455211,0.0104707119997666,0.00994270536682742,0.00999196203249508,0.0102718186339907
"MS","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150074203225675,0.0173749661742139,0.0196294055280316,0.0223471003935594,0.0235385460285459,0.0221673412840761,0.0221674266366211,0.0199325333422874,0.0202632803279742,0.0212366298584452,0.0382975452556663,0.0152652394463365,0.0140837370710502,0.0139705333902841,0.012804311542265,0.0145768661046832,0.0132108664485229,0.015493167159311,0.0161687101316748,0.0168012491872059,0.0167366656570764,0.019516169425043
"MT","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103465005532184,0.00105083605168621,0.00110855010163605,0.0018019737523321,0.00220001537625871,0.00281928127484643,0.00417063133541255,0.00387521271503761,0.00382899354255946,0.00485699667555528,0.0056269109093481,0.00259937281923908,0.00249145713083639,0.00262592984843581,0.00265801945170978,0.00282153282201743,0.00314272555256181,0.00440525617360916,0.00409604677531205,0.00414923418661009,0.00299444041342229,0.00250402057590463
"NC","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140261737944374,0.0161711698608447,0.0180349445878698,0.0220517491302213,0.0253592655074266,0.0285392568617354,0.0335805817887731,0.0308663392913698,0.0321782458937565,0.0346658519623963,0.0378464479689059,0.0154802746713287,0.014561617832451,0.0154236520303587,0.0144177773841992,0.0143639367444339,0.0137343527938851,0.015263825566099,0.0148633226946294,0.0150573655429453,0.0149194235880049,0.0164508327409034
"ND","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000984382139405749,0.00165213923437348,0.00304223015872439,0.00287359403416126,0.0031274983556672,0.00430324681721509,0.00463973423280783,0.00494693462477343,0.00754865332134728,0.0082301385372293,0.00821411453084,0.00298633242908393,0.00370439636642681,0.00387910843012213,0.00322774427805652,0.00330751207117383,0.00251319317738718,0.00317999083241318,0.00325723437206505,0.00383391038399158,0.00262398271058031,0.00375414242614757
"NE","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497827714840719,0.0046164934692186,0.00502834328944844,0.00607906242298801,0.00965049525440551,0.00998507770625269,0.0117859691321526,0.00887804925971925,0.0104121047318439,0.0142847479916564,0.0128355934079805,0.00540180574439214,0.00496616146561117,0.00483385050336846,0.00444054440127484,0.00387785696686924,0.00404639635333122,0.00611967515454707,0.00707227254673911,0.00732848972380412,0.00892946213060911,0.00703131212348618
"NH","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376400289114542,0.000604850771238186,0.000716834425037678,0.000905003278008741,0.00101996543459874,0.00131519454353869,0.00141694201720422,0.00143334161213261,0.00164122726311062,0.00185809316748055,0.00203090629433043,0.00127282641796715,0.00144978192952427,0.00128007866178757,0.00128204056436417,0.00118605443527476,0.0010722270295728,0.0010288742192192,0.00105595071479393,0.000896321948363616,0.000856299086477414,0.00108798122599329
"NJ","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112868408528365,0.0141400675058224,0.01691131030331,0.0373728566491012,0.0463507338752415,0.0506344667967582,0.0582847422311088,0.0496856279808645,0.0471276822020172,0.0550507878585911,0.059827461160657,0.0089252730354428,0.00984194907987912,0.00875671340249842,0.0082332550733324,0.008484755687357,0.0076304327833525,0.00709103960621641,0.00660047369652758,0.00541027995522487,0.00578171883694586,0.00568980474249963
"NM","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100388593726544,0.0157769896945204,0.0128227598396136,0.0162319912262215,0.0170936496171647,0.0199238608667629,0.0212953906942636,0.0295327609265641,0.0242449747340979,0.0242035318359278,0.0255084641202343,0.0143666605505095,0.0160320414562417,0.0135474275809267,0.0150184674039963,0.0159074018418568,0.0151552180014908,0.0156875426694242,0.0159656385856311,0.0166681985360243,0.0174826445648014,0.0169344981345697
"NV","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130398339972066,0.0014099832548069,0.00135771524861486,0.00217011771571645,0.00162275939353732,0.00168842238487296,0.00210529490840307,0.00211277012166024,0.00230278051526286,0.0031733412703865,0.00412555121040827,0.00160997302387233,0.00180959760820168,0.00168963102987006,0.00171579767905206,0.00185481792343057,0.00217766345318776,0.00237024084030766,0.00221941721823615,0.00216760956477492,0.00207089663803035,0.00193349504416748
"NY","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162407616309611,0.0187993291892913,0.0253863585894268,0.0358234566143253,0.0388887367523148,0.0483046441173151,0.0673621482608375,0.063341111026534,0.059063018717996,0.0555936347348022,0.0358209910290463,0.0141285341240032,0.0138200144349825,0.0144451175412711,0.0134251526385716,0.0124757418033834,0.0127624082231809,0.0135735799246071,0.0129658020588091,0.0130981777782227,0.0129795649158251,0.0131237697086617
"OH","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452518058156412,0.049991139955757,0.0560385690558631,0.0667307303271016,0.0768488658361928,0.0862956259683387,0.0971055504628074,0.0949514960992311,0.0901937835051671,0.0989969589062899,0.106551451832238,0.0461405856924633,0.0446409956020089,0.0444768548165243,0.0436187181357725,0.0452989326536878,0.0436202823667316,0.0469057971685284,0.0464145664668462,0.0432903140887019,0.0378148013888322,0.0429522646105129
"OK","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439422180407978,0.0537887235558815,0.052316709221059,0.0597120949769341,0.0702800808226416,0.0798900550533873,0.0785534277590868,0.0741520724561719,0.0744763741514317,0.0740989485911176,0.0741931576918329,0.0294410361401228,0.0267210668917369,0.0250292605932509,0.0304452851627445,0.0303973789776366,0.0298328048468212,0.0360518855408371,0.0372141080953556,0.0422743060060403,0.0402372302773633,0.0408297469259324
"OR","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748382037822484,0.00912101125381605,0.0116973127967294,0.0142569073767427,0.016773826559105,0.019045051021486,0.021937478181254,0.0262115552535659,0.0264445318498625,0.0337424340688302,0.0389952400082781,0.0110940930872696,0.0113091740286849,0.0109483280692316,0.0106404935688118,0.0111305853672567,0.0110131701667056,0.0122902843912587,0.0114979217180396,0.0112039805494273,0.0101184068405598,0.0096664764773413
"PA","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037495727284993,0.0396365950574849,0.0430304326090009,0.0500597638797351,0.0588517515699939,0.0627580609916172,0.0679701533115279,0.0643299207731927,0.0578361387751765,0.0618259604527091,0.0700220081136095,0.0288039540307138,0.0280037724153549,0.0279983008872082,0.0274397005432282,0.0271906192506132,0.0251412581137947,0.0287797383030737,0.0281415812697007,0.0282882379145215,0.0282299282812893,0.0334408150616413
"RI","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078264221306471,0.000818970129147911,0.00568216382937795,0.0114183708067645,0.00257764879022195,0.012286380121839,0.0109777224969256,0.00812083865476729,0.00705917074094289,0.0135789023400666,0.0121145961578624,0.00118642707818694,0.000991628029188488,0.000694676570603753,0.000714055314534321,0.000873978423653473,0.000917604763162703,0.00110081711657897,0.00111955183452633,0.00113596273217968,0.00140062459989913,0.00143891549015635
"SC","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126085028953284,0.016256138292733,0.0181461455615901,0.0227080581637423,0.0260994902269416,0.0291608373218001,0.0307579650775189,0.0281418458437972,0.0295554566858774,0.0330907568286704,0.035967783015103,0.0141055581474066,0.0130041590696372,0.0150500622701374,0.0127789411745899,0.0124951336696984,0.0117188007641226,0.0135571599301856,0.0128659544264028,0.0121688759074224,0.0117899339596577,0.0131455882983336
"SD","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000850733899181357,0.00110082112068214,0.00105888038309214,0.00117502756608594,0.00140132947160889,0.00164377360882147,0.00215862156938219,0.00210613082377492,0.00213633230936667,0.00191545696093887,0.00188397147164914,0.000690408610276623,0.000640407415600541,0.00143955464244201,0.00120605264064647,0.000457783672813431,0,0,0.000740868403056473,0.00179247352147219,0.00208732835031807,0.00245364062868178
"TN","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177985625246446,0.0202003901686328,0.0239112093227098,0.0296575248683854,0.0328671084858987,0.0341171154868866,0.0378283008530949,0.0357001358866921,0.0381102990282341,0.0438645586456395,0.0475641951699129,0.0175828948101569,0.0178052319558961,0.0169806884431104,0.016664272402454,0.0142987486578809,0.0135692402298357,0.0148633670846273,0.0140756449429237,0.0140113865760746,0.0129954975016489,0.0146850510540074
"TX","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330922654339076,0.368034409643407,0.40586590046558,0.45704111487546,0.527570564922797,0.572082807665807,0.633603156477051,0.666204042354585,0.613696650510266,0.692124613915976,0.686135156874495,0.318171045372079,0.341007649342254,0.321368026983799,0.313740765646231,0.303702615888805,0.22844259967173,0.24626558401816,0.240796678152848,0.245376998718762,0.24261015460177,0.27801887759555
"UT","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797133630076726,0.00968959325529411,0.0110904907360602,0.0117855080181203,0.0136693170325781,0.0133901756154032,0.0201255686658386,0.0183400150923657,0.0175930819685187,0.0211209604110565,0.0206649798930218,0.00838664964633126,0.00768126283889788,0.00664539744635291,0.00659640912854609,0.00641020053254474,0.00639022288894221,0.00830127749301489,0.00854788977698463,0.00815197019088732,0.00835290713519524,0.00888554187773835
"VA","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961114544991078,0.0138062642895,0.012376473178024,0.0163233524571642,0.0198373018994984,0.0254560469183722,0.0300905052135333,0.0245873727042212,0.0243057907215084,0.0296602810332327,0.0331367951201179,0.0109480145184241,0.0104690134138468,0.0116460868857852,0.0111526496161618,0.0116195679646616,0.0121648004935313,0.0125860843045141,0.0122237601323586,0.0109441122584124,0.0110583904878242,0.012276719785091
"VT","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308968086640671,0.000335927053863472,0.00034925342857337,0.000457072362630677,0.000541699050745779,0.000585273190201075,0.000654722831934038,0.000567042529989387,0.000657716117317152,0.000666061670604775,0.000999615960734498,0.000563263818897139,0.000413194815981411,0.000468730003827629,0.000390041478986028,0.000430006940350019,0.000402702161786026,0.000468054480158866,0.000486539311406077,0.000493684632868367,0.000513466829916705,0.000512961832720308
"WA","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921426545544157,0.0106798439950461,0.011901215847413,0.0132440252125133,0.0183797684687939,0.0248489540555167,0.0260683140080523,0.0255039112218834,0.0239058777611505,0.0334357999407482,0.0345387355389231,0.0079343613378127,0.00764977413321906,0.00625195326564688,0.00650367592966636,0.0068811927073401,0.0064496401469663,0.00789093500843788,0.00819626719913201,0.00844905550844017,0.00816999086060136,0.00787760913769971
"WI","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020896241912447,0.0220556764465911,0.0263885871804797,0.0304334243089253,0.0355308237522059,0.0392486914415251,0.0444163629541366,0.0427679708437906,0.0432480873427122,0.0442712028853298,0.0496075784879685,0.0213710760118124,0.0208211084184685,0.0207104111433806,0.0211757891820919,0.021212914590827,0.0192408762239772,0.0189453618202831,0.0184435760414078,0.0189460038604373,0.0189910615752184,0.0188354098701815
"WV","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100359230625567,0.0111361382057242,0.0105938084110423,0.0128763839249764,0.015175480918974,0.0167956416491804,0.0193017079671375,0.0169976046765839,0.0190308533813442,0.0186454011476348,0.0180191339834844,0.00844114554334203,0.00797272393242461,0.008721774267154,0.00780050051411183,0.00741924496353796,0.00643095432752793,0.00761316793951721,0.00723511294901941,0.00662740626028494,0.00682823432802915,0.00703843333231602
"WY","chp_elec","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871708088643424,0.0120568516789655,0.0136687289545731,0.0225044639908875,0.0192459660949103,0.0224598943294426,0.0200802037894919,0.0192990597237774,0.0178802208941888,0.0224471896909603,0.019518620404105,0.00832533511861172,0.00924409792925314,0.0103545775383106,0.0114594493219037,0.010610536334715,0.0105573628833967,0.011679011030131,0.0162583798296028,0.0159200512669375,0.0168239987595861,0.0175711906398018
