# ../socioeconomics-data/level1//L102.gdp_mil90usd_GCAM3_ctry_Y.csv
# Written by L102.GDP.R
# Thu Apr 13 09:44:00 2017
# " Total GDP from GCAM 3.0 by country (including historical time series) "
# " Unit = 1990 USD "
"iso","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2015","X2020","X2025","X2030","X2035","X2040","X2045","X2050","X2055","X2060","X2065","X2070","X2075","X2080","X2085","X2090","X2095","X2100"
"isr",28013.6158940397,31840.5165562914,32904.7947019868,35155.5695364238,36322.1456953642,36800.0993377483,36797.1655629139,38571.3443708609,40995.4768211921,43812.3973509934,46067.7947019867,46901.0927152318,48547.701986755,48986.4569536424,50675.4238410596,53103.4966887417,56920.4105960265,58072.5695364238,58577.2913907285,62581.3245033113,67399.6688741722,71192.8476821192,75148.940397351,80358.0794701987,85603.7748344371,90303.4437086093,93348.0132450331,97191.5894039735,100453.178807947,109750.066225166,109504.900662252,108874.635761589,110521.125827815,115875.033112583,121599.735099338,128402.38410596,137289.337748344,143403.642384106,145193.178807947,153417.549668874,130143.19484699,156205.022358288,183435.666367359,211951.437949702,243199.930011784,282373.48779463,325912.130510192,378162.214940455,429845.781817333,489688.375476787,552233.240324099,629143.93066322,709791.311369745,803063.312979026,901378.10450892,1011771.6382019,1132382.0979589,1269636.72384619
"jor",1382.24039735099,1611.03907284768,1839.83774834437,2068.63642384106,2271.39337748344,2823.5582781457,3007.37086092715,3639.04304635762,3970.92649006623,4725.86887417219,4948.33907284768,5313.7761589404,5419.54039735099,5887.8238410596,6091.3298013245,6518.58476821192,6707.33774834437,6583.11125827815,5697.54370860927,5753.02317880795,5857.95298013245,6951.77483443709,7273.82119205298,7636.35761589404,8108.29801324503,8277.39735099338,8549.62251655629,8805.77483443709,9105.92052980132,9492,9992.35761589404,10571.1456953642,11011.3112582781,11954.1721854305,12926.8874172185,13976.5629139073,15119.2516556291,16212.7350993377,17100.642384106,17500.2582781457,20756.8658808436,26781.0632842797,35769.76815697,47513.1531217691,62098.4541802146,80903.2502173923,103315.542329369,130822.114867774,160384.290048501,194907.228079466,230943.331192762,272527.030328629,315232.732609127,363002.319848165,410537.299982482,459754.4417828,508764.843800501,560020.457913085
"kwt",42702.4900662252,44581.8741721854,42437.1523178808,38383.2516556291,35312.5562913907,38525.3245033113,38485.5033112583,41317.7682119205,47066.7814569536,37363.7152317881,30253.5099337748,26527.8344370861,29290.5033112583,30825.2913907285,29512.8410596026,32040.6821192053,34649.6158940397,31167.4370860927,39238.3112582781,34488.9072847682,32126.1986754967,30169.238410596,40423.8940397351,43834.1258278146,45963.7152317881,46241.8543046358,47385.5629139073,49120.8543046358,48242.0794701987,50506.8410596027,50875.0463576159,52401.298013245,61477.1986754967,68093.5099337748,74954.5695364238,80591.3245033112,85420.0662251656,87538.4105960265,81344.1059602649,79415.761589404,85534.581846538,102018.516438661,120492.768050837,141489.768479854,163148.892352582,189109.885668862,212389.229222798,237234.965277282,257267.526204548,278229.918863079,295116.934532426,313777.721643933,329509.123487465,348171.072255716,365407.872662424,383664.93051594,400893.76920659,418467.135978835
"lbn",5727.15364238411,5904.2821192053,6086.88874172185,6275.14370860927,6469.21920529801,6669.29801324503,6875.56291390728,7088.2119205298,7307.43708609272,7533.43708609271,7766.43046357616,8006.62913907285,8254.25827814569,8509.54304635762,8772.72185430463,9044.05298013245,9323.76158940397,10223.8675496689,5883.72516556291,7444.86092715232,10288.8543046358,10751.8410596026,11504.2582781457,12424.9602649007,13236.9271523179,13916.8410596026,13598.5960264901,14087.1390728477,14023.3178807947,14211.7947019868,14773.6622516556,15272.1059602649,15766.5298013245,16945.6754966887,17403.6026490066,17682.5430463576,19345.4238410596,21105.4834437086,23279.5430463576,25141,32884.5680205775,39187.9517316762,46216.5839840042,53255.2034037511,60531.9598479014,69042.2774214403,77728.7322828702,87513.4936307637,96270.5765278067,105423.448885219,113280.807034892,122471.881783905,130691.165832386,139520.353623961,147136.898156592,154507.480134973,161341.241358471,168816.057841568
"omn",3841.40993377483,4218.83841059603,3617.56622516556,4033.54437086093,5019.07947019868,6050.00529801325,6110.94105960265,5885.23245033113,6140.1642384106,6510.75099337748,7620.64238410596,8502.33774834437,9919.39072847682,11577.0860927152,13198.7086092715,13462.9668874172,12999.7417218543,13775.0463576159,15394.5629139073,15374.4834437086,16308.3443708609,17680.5099337748,18748.9337748344,19475.5960264901,20448.7549668874,21071.6092715232,22342.9668874172,22933.3509933775,22904.7218543046,24141.8940397351,25948.0993377483,26614.5231788079,26694.3774834437,27601.9801324503,28704.4039735099,30283.1456953642,32342.3973509934,36482.2251655629,36883.5364238411,38949.0132450331,44836.6290370175,53233.6419886688,62054.91392299,71386.8541227558,81398.010966459,92986.5952860551,104116.879330432,116649.415975187,130571.748233758,147367.579086154,164286.282245073,183795.412166649,202431.760935576,222692.87135451,241950.943921086,261824.234996978,281414.616497085,302222.384435045
"syr",4579.63708609271,5725.80993377483,5236.5298013245,6499.95960264901,7769.05298013245,8620.67549668874,8510.86754966887,9253.58278145695,9589.70198675497,10738.8543046358,11759.880794702,12009.4370860927,12181.0728476821,11685.0993377483,12399.642384106,11786.3907284768,12011.2185430464,13604.6688741722,12385.9337748344,13332.3178807947,14385.7417218543,16323.5364238411,17168.9337748344,18482.8675496689,19545.6357615894,20405.642384106,20772.9470198675,22089.3841059603,21304.3973509934,21888.7417218543,23027.1721854305,24385.7682119205,24532.0927152318,26224.8013245033,27850.7417218543,29243.2715231788,30910.1390728477,32293.8543046358,34235.6092715232,35342.3708609271,58017.6488769874,84679.7036059464,110149.44102464,140581.315889818,175736.208673109,219641.502861949,271172.919570075,335070.381726748,402386.785072088,478516.907775017,556162.266377583,646611.848377431,741767.617584981,851119.342001132,961897.654037663,1078741.65710157,1198258.34311689,1328179.76249877
"are",25605.4635761589,26202.8940397351,30727.5033112583,35182.3907284768,37116.3311258278,43250.4966887417,52523.1059602649,51688.2052980132,62503.2185430464,77425.6953642384,81033.1125827815,75588.2781456954,72000.9933774834,74893.178807947,72201.1920529801,61401.238410596,63477.8079470199,61815.3907284768,69442.119205298,82169.4701986755,82876.1589403973,85648.3443708609,86728.5430463576,92709.4701986755,98909.8013245033,104644.966887417,113215.761589404,113546.357615894,116841.721854305,129522.251655629,131334.370860927,134530.264900662,146369.735099338,160372.119205298,168158.344370861,184700.59602649,190582.185430464,196665.298013245,187217.61589404,190345.562913907,233392.665288406,278828.574680735,327871.704344764,379169.705811824,427563.411250777,481123.978286449,530566.424429589,582518.633318884,626486.220055876,679524.068380788,725518.590827544,778091.591748117,821087.984503379,864748.519929638,898393.230137108,928949.187931725,952821.665071969,974602.89560431
"pse",1712.83245033113,1730.13311258278,1747.60993377483,1765.26158940397,1783.0940397351,1801.10463576159,1819.29735099338,1837.67417218543,1856.23642384106,1874.98675496689,1893.92582781457,1913.05629139073,1932.38013245033,1951.89867549669,1971.61523178808,1991.5298013245,2011.64701986755,2031.96622516556,2052.49139072848,2073.2238410596,2094.16490066225,2115.3178807947,2136.68476821192,2379.80993377483,2516.09470198675,2733.29668874172,3361.13245033113,4150.74238410596,4885.38476821192,4402.44105960265,4174.7357615894,4071.99536423841,4489.80331125828,4894.32185430464,5327.1417218543,5016.26490066225,4870.51721854305,4493.68344370861,5371.55695364238,5556.19072847682,7823.43653997491,10461.3285970522,14056.8080943156,18529.2832719564,23852.6924331463,30497.5904013576,38101.5411574375,47264.1539396056,56803.0626952879,67549.3650980106,78852.33125828,92288.6422286606,106435.597156463,122698.9512162,139931.765698715,159151.542292646,180063.396025008,203875.499275162
"yem",4883.08145695364,5014.92450331126,5150.32715231788,5289.38609271523,5432.19933774834,5578.86887417219,5729.49867549669,5884.19470198675,6043.06688741722,6206.23046357616,6373.79867549669,6545.89072847682,6722.62913907285,6904.13907284768,7090.54966887417,7282,7478.60927152318,7680.53642384106,7881.26490066225,8264,8784.09271523179,9505.05960264901,9885.44370860927,10549.9337748344,11148.0529801324,11664.761589404,12274.9602649007,13012.2781456954,13503.5695364238,14338.3443708609,14883.7218543046,15469.4304635762,16049.1324503311,16686.7218543046,17619.8013245033,18178.417218543,18785.2913907285,19539.4105960265,20347.3245033113,21022.3443708609,29984.3733281146,37074.269852254,47666.436842574,62260.0059457212,81448.5585709129,107349.256150005,139325.474311493,180258.998884332,226803.48738418,283431.104513317,346689.006880344,423227.965796978,505666.467408612,599000.249549387,696388.904727454,801883.472628812,912677.94739165,1032050.42518186
"egy",19023.4437086093,19409.4105960265,19546.3046357616,20032.119205298,21822.8344370861,25014.9139072848,28226.0662251656,29857.4503311258,31660.5033112583,34830.1390728477,36138.3774834437,39718.6821192053,42658.3112582781,45256.8476821192,48244.7350993377,49521.5629139073,50769.2185430464,53460.3509933775,56118.6092715232,59318.3377483444,59958.298013245,62615.6490066225,64431.9867549669,66991.9867549669,70102.0529801325,73599.2715231788,77640.6622516556,80774.5695364238,85706.2251655629,90306.9536423841,93499.4701986755,95715.8940397351,98772.582781457,102814.437086093,107412.052980132,114763.112582781,122897.350993377,131692.185430464,137863.57615894,144958.80794702,231319.008479757,276569.444140764,325387.340816446,374773.048469221,428961.662977091,481783.400683677,536877.24221003,593916.986063498,662927.641267966,740880.525152571,827043.500982579,919351.451525647,1013102.90495754,1106776.70307301,1200697.47243008,1300972.27041568,1408230.74443083,1506488.17675173
"mar",12807.1854304636,13119.3245033113,13586.2847682119,14346.5761589404,15430.9205298013,17099.4370860927,18135.5165562914,18540.4304635762,19429.2185430464,20136.8543046358,19580.2052980132,21463.6291390728,21343.9536423841,22269.5099337748,23678.0794701987,25643.1986754967,24990.6556291391,27593.3377483444,28246.3708609271,29385.9536423841,31413.0066225166,30146.7682119205,29841.6026490066,32932.6092715232,30765.821192053,34524.4503311258,33755.3377483444,36339.6754966887,36532.0662251656,37113.8609271523,39916.6821192053,41240.3311258278,43845.4701986755,45950.8675496689,47319.5231788079,50991.4503311258,52371.1589403973,55297.1655629139,57928.3973509934,60038.7152317881,74479.2866847276,87478.7684113809,102130.487969698,116407.426434597,131461.155044804,145804.949674634,160562.34419908,175398.184970219,192542.090195308,210921.312705094,231479.109431078,253935.610576289,276762.511599678,299399.067938796,321720.282738309,345562.390469107,371772.578191761,396389.652063265
"dza",23220.8874172185,29588.9735099338,30717.2582781457,33019.4900662252,34685.4304635762,37594.4105960265,39571.3509933775,43217.7880794702,46449.5364238411,46816.7748344371,48221.2715231788,51307.4437086093,54078.0397350993,57106.4039735099,59219.3443708609,59456.2185430464,59040.0264900662,58449.6225165563,61021.4105960265,61509.582781457,60771.4701986755,61865.3509933775,60566.178807947,60021.0860927152,62301.880794702,64856.2582781457,65569.6821192053,68913.7086092715,71119.0066225166,72683.5761589404,76036.1589403973,80294.1721854305,86075.3642384106,89776.5562913907,95073.4437086093,96689.6026490066,99977.0860927152,101976.688741722,103608.21192053,107338.344370861,135802.462595945,147438.679033436,160841.58107734,168588.222134129,170648.088123917,168755.04051319,170539.924221416,176942.752495728,188855.241755575,204774.565298621,224877.789800585,247460.608565023,270754.188002078,294118.936438426,317650.269823543,343755.083019444,373202.434371949,401398.264129947
"lby",8880.07284768212,7710.92715231788,7796.33112582782,6672.96026490066,7171.06622516556,8823.25827814569,9565.7880794702,9893.41059602649,11208.8675496689,11276.2119205298,9156.19867549669,8853.99337748344,8756.66887417218,8063.46357615894,7350.34437086093,6710.82781456954,6496.07483443709,8317.60927152318,10139.1456953642,11960.6754966887,13782.2052980132,15603.7417218543,17425.2781456954,19246.8145695364,21068.3443708609,22889.8741721854,24711.417218543,26532.9470198675,31207.2119205298,32361.880794702,30970.3245033113,30567.701986755,34541.5099337748,36061.3377483444,39631.4039735099,41969.6556291391,44487.8410596027,46178.3774834437,47148.119205298,49506.8145695364,55919.1212909233,62361.113748687,68023.5452655437,72132.8399985415,75658.1885030317,77713.8372741347,79030.0756711233,80150.4909029633,82918.4444014249,87027.3426479595,92505.4325086001,98896.3706170648,105452.056229824,111891.175143026,118418.814876941,125888.34173293,134341.495289481,142095.28178273
"tun",4546.61258278146,5353.30529801325,5318.26026490066,5747.69801324503,6159.00927152318,6644.14569536424,6870.78145695364,7313.29801324503,7793.59602649007,8371.78145695364,8833.40397350993,8789.79470198675,9201.32450331126,9730.29801324503,10279.9205298013,10131.1721854305,10810.0993377483,10817.9006622517,11006.8543046358,11881.8741721854,12345.8145695364,13309.4900662252,13600.9470198675,14033.238410596,14363.2582781457,15389.6688741722,16227.0132450331,17003.2715231788,18032.7549668874,18882.0728476821,19676.0794701987,20013.9205298013,21090.5894039735,22274.9536423841,23125.6754966887,24433.3311258278,25953.6092715232,27183.9536423841,28164.3841059603,29180.5562913907,44432.5169757534,52299.6307088741,60727.1731261898,68497.6094228405,75935.2757119481,81867.2442026031,87030.2123560054,90945.9100960978,95252.1864692435,99810.8374263648,104999.161398819,110251.145184912,114797.679243394,118755.09884673,122179.362775878,125973.673399049,130527.972409965,134486.874588377
"zaf",91854.0397350993,93374.0397350993,97643.1125827815,103610.066225166,105366.688741722,107737.417218543,107636.092715232,110880.794701987,115083.708609272,122702.98013245,129280.728476821,128785.165562914,126407.086092715,132852.715231788,131243.245033113,131266.622516556,134024.238410596,139653.245033113,142997.814569536,142543.311258278,141091.854304636,138076.622516556,139779.933774834,144300.59602649,148796.556291391,155204.768211921,159312.649006622,160136.887417219,163913.178807947,170723.046357616,175393.112582781,181826.158940397,187188.410596026,195714.039735099,206042.052980132,217588.013245033,229659.337748344,237977.880794702,234345.430463576,241704.17218543,248327.458680571,274931.167677551,299146.403866516,316573.198572972,332455.03146112,343975.875100222,355854.024377891,368487.801386102,387303.23781526,410390.560231569,436794.593125165,465742.511991165,494995.472144814,523145.567442368,549876.888237008,578144.620674503,608297.816172385,633415.771111754
"ben",1045.26092715232,1112.43311258278,1153.66158940397,1192.18609271523,1133.8238410596,1143.85099337748,1200.85695364238,1215.92847682119,1295.39801324503,1383.24900662252,1520.94105960265,1554.93509933775,1487.32913907285,1605.27284768212,1726.15430463576,1763.63178807947,1737.17682119205,1796.33245033113,1745.06225165563,1901.70132450331,1982.06357615894,2040.68675496689,2159.78543046358,2203.42185430464,2336.62251655629,2437.66490066225,2577.45695364238,2679.55099337748,2822.67748344371,2959.90728476821,3144.85430463576,3283.89205298013,3411.38874172185,3517.81986754967,3618.61324503311,3754.38874172185,3928.08278145695,4125.21059602649,4235.20927152318,4343.32715231788,6595.44155138256,7488.93154670207,8765.35426120904,10262.5260386116,12105.4216643921,14374.0677049203,17357.3288357482,21200.1336851887,26336.496466517,32889.8523556355,41143.1127343386,51355.1714128294,63440.6385240394,77419.3232525933,93339.2759633766,111818.442894073,133214.733547873,156133.287995316
"bfa",1055.8582781457,1080.2642384106,1085.1178807947,1175.0357615894,1210.26754966887,1313.56357615894,1318.42781456954,1379.17880794702,1429.72052980132,1441.11390728477,1502.43774834437,1646.10331125828,1651.79867549669,1622.41854304636,1760.60529801324,1900.66754966887,1896.1761589404,2006.07086092715,2049.20662251656,2036.85165562914,2221.59271523179,2226.76357615894,2303.84039735099,2334.13509933775,2467.56357615894,2739.35960264901,2912.4,3125.23046357616,3356.62847682119,3418.62582781457,3643.75430463576,3831.1821192053,4130.10927152318,4315.07483443709,4688.84105960265,5006.17284768212,5186.7059602649,5487.53509933775,5650.26357615894,6098.87880794702,10991.0986232906,13541.5606096827,16761.7204775102,20480.8556844053,24996.38835366,30492.973147249,37659.0345638912,46901.3298392613,59254.8578283033,74958.2547320009,94790.0310001233,119484.549570923,148993.645372232,183334.014011914,222584.669623463,267973.668018319,320299.646821735,376228.738347211
"cpv",75.4285430463576,79.987880794702,84.8227814569536,89.9499337748344,95.3869536423841,101.152649006623,107.266887417219,113.75059602649,120.626357615894,127.917682119205,138.728741721854,142.647814569536,156.229006622517,162.139602649007,176.151854304636,181.209933774834,189.018344370861,200.353443708609,211.769602649007,213.235364238411,216.229536423841,239.879933774834,260.769470198675,310.791854304636,354.960463576159,395.236158940397,439.180198675497,494.153642384106,549.610728476821,628.121920529801,642.139470198675,675.85761589404,704.082781456954,775.87880794702,829.511258278146,895.737086092715,1031.62649006622,1100.23509933775,1086.25761589404,1102.19205298013,930.15980756285,1045.53516831222,1154.17547407503,1241.20778711231,1327.17525317024,1405.56373291238,1492.82981715206,1586.16346326743,1704.15577425646,1841.06035726454,2011.59615605815,2218.56006615726,2449.71023660284,2696.57929892112,2960.87916494612,3263.28977700475,3613.58026348135,3975.55489424069
"civ",6634.91390728477,6916.01324503311,7326.76821192053,7643.82119205298,8274.65562913907,9343.45033112583,10026.8741721854,11120.7417218543,11387.0264900662,10139.2649006623,10494.1920529801,10515.2649006623,10105.1456953642,9832.17880794702,10274.7417218543,10609.6357615894,10572.6092715232,10692.7682119205,11007.9867549669,10887.3509933775,10891.8145695364,10865.178807947,10844.2582781457,10932.2317880795,11711.2317880795,12616.4304635762,13337.9668874172,13971.8609271523,14193.5099337748,13668.3245033113,13665.417218543,13469.9006622517,13260.3907284768,13498.2649006623,13667.7947019868,13761.2781456954,13997.1986754967,14307.0264900662,14829.0132450331,15179.3377483444,18031.1913350174,23328.9637963266,31995.8659659021,42528.9834525871,54577.5386037473,67457.5163136425,81997.3874201344,98070.4877821228,117165.227922851,138767.951726676,163240.281646251,190669.015013796,220190.682522761,251387.099585662,284074.968173547,319598.119309395,358138.657966483,395671.478499473
"gmb",135.946158940397,136.274768211921,148.880662251656,157.633046357616,177.169139072848,190.193245033113,196.735033112583,209.16178807947,206.383642384106,219.324105960265,226.609801324503,224.877218543046,249.351125827815,258.166291390728,256.069271523179,266.545231788079,273.087218543046,285.312847682119,302.134039735099,312.886622516556,322.608145695364,333.508079470199,343.553708609272,344.083907284768,347.118278145695,354.836622516556,372.22357615894,385.251390728477,409.907483443709,432.45238410596,457.534635761589,442.664768211921,473.075761589404,506.427682119205,501.65880794702,507.297880794702,525.718013245033,555.866026490066,591.717748344371,630.335033112583,1792.51357307906,2088.35667471188,2498.69109091581,2986.19263921294,3554.46579566765,4192.33177724482,4957.13990903742,5874.36508740199,7040.73785593111,8445.85957748244,10130.1967090843,12118.2266854751,14363.5083721914,16852.8700476879,19592.3188689687,22690.1209888376,26187.8408685028,29783.3813254032
"gha",6514.48476821192,6352.42781456954,6535.66887417219,6983.5298013245,6115.36158940397,5899.47748344371,6033.63774834437,6545.04503311258,6380.44105960265,6410.53774834437,6185.97152317881,5757.6761589404,5494.9119205298,5970.08741721854,6274.06158940397,6600.26026490066,6916.73509933775,7306.01986754967,7677.59602649007,7933.17218543046,8352.18543046358,8676.20529801324,9097,9397.19867549669,9783.64900662252,10233.940397351,10663.3907284768,11164.6158940397,11655.8543046358,12087.119205298,12570.6092715232,13136.2847682119,13819.3708609272,14593.2582781457,15454.2582781457,16443.3245033113,17505.5231788079,18981.3245033113,19738.9271523179,21319.4370860927,24253.2650010278,30590.3354083608,37720.2850864947,45192.8205833443,53651.4986560406,63026.1106264937,74339.6681445329,87934.0246437709,105487.764557634,127061.456086808,153246.492802665,184283.530001247,219326.606828226,258005.189352364,300140.533961608,347141.802034713,399252.911396762,451750.286510733
"gin",996.751655629139,1027.57947019868,1059.35960264901,1092.12450331126,1125.90132450331,1160.72251655629,1196.62119205298,1233.6298013245,1271.78344370861,1311.11721854305,1351.66688741722,1393.47086092715,1436.56821192053,1480.99867549669,1526.80264900662,1386.2178807947,1431.96158940397,1522.29205298013,1583.23642384106,1651.69668874172,1694.86291390728,1750.30066225166,1838.58874172185,1911.5821192053,1999.66158940397,2088.87814569536,2197.11523178808,2277.18079470199,2363.98741721854,2423.15894039735,2511.80662251656,2641.53245033113,2674.51456953642,2737.10132450331,2819.13907284768,2889.52582781457,2940.31390728477,3085.47549668874,3076.83046357616,3136.40397350993,5876.95829815762,9918.0466244345,14503.6415160651,19549.331712703,25052.1403071643,31059.2669149312,37969.1138253429,45896.8728320838,55460.1692223229,66419.6300392978,79119.3610563893,93647.0207372095,109546.992435705,126685.362573153,145059.421273392,165466.375188977,188231.101942049,211317.96309291
"gnb",229.503245033113,244.133841059603,246.843509933775,258.097682119205,278.346953642384,292.106821192053,271.162582781457,306.755496688742,312.872649006623,262.96119205298,310.734701986755,323.785761589404,312.782649006623,341.274701986755,355.493907284768,352.671854304636,362.899271523179,379.592715231788,402.747814569536,427.315496688742,449.108543046358,454.048741721854,463.583841059603,478.418476821192,499.468874172185,557.407218543046,593.638675496689,426.826357615894,431.20357615894,446.906490066225,479.194966887417,488.775761589404,464.638344370861,461.164701986755,483.871589403973,474.281920529801,502.92298013245,519.122119205298,534.675099337748,553.239006622517,876.262697218087,976.14295654808,1158.33591435406,1415.82989859599,1761.76173073638,2189.33439762911,2739.10992567937,3429.54262328093,4326.25828951295,5436.18971893103,6795.76148528069,8433.04934238184,10322.5993337507,12452.2306495271,14812.0498217494,17493.8534902505,20534.2613944753,23700.5809482403
"lbr",932.878145695364,971.503973509934,949.587417218543,994.722516556291,960.219867549669,1011.21456953642,1027.27284768212,1076.74768211921,1111.90264900662,1066.33245033113,1043.54768211921,1018.15894039735,998.845695364238,977.796688741722,969.550993377483,953.275496688742,943.728476821192,924.458278145695,677.919205298013,331.971258278146,284.747682119205,184.842052980132,123.889668874172,96.9284105960265,92.7931125827815,104.040860927152,214.615231788079,278.355960264901,342.099470198675,430.018940397351,525.035364238411,692.482781456954,465.125960264901,441.359006622517,483.205629139073,530.459933774834,613.678741721854,678.306622516556,771.652317880795,856.090066225166,1291.79203181158,1797.60718408,2564.91143202375,3473.89828863107,4603.71756061887,5989.15302237401,7801.75017515156,10148.5599161692,13288.6396292833,17356.6994835402,22529.3171344498,28965.3258439805,36641.1890591757,45549.0372572691,55660.7360933731,67296.8615809122,80588.2209623769,94584.038624689
"mli",1535.66092715232,1625.4059602649,1601.75364238411,1577.26622516556,1760.62450331126,2000.48079470199,2127.48476821192,2096.34966887417,2314.27880794702,2214.16754966887,2116.4880794702,2018.33311258278,2115.17152317881,2207.59668874172,1956.89470198676,2121.96490066225,2110.96887417219,2142.24238410596,2394.24900662252,2349.89072847682,2387.86688741722,2586.85430463576,2531.51125827815,2554.60198675497,2713.2178807947,2800.53973509934,2989.88741721854,3170.27086092715,3383.7821192053,3492.06291390728,3914.60331125828,4077.18940397351,4380.58874172185,4476.32781456954,4748.47947019868,5155.81721854305,5377.42317880795,5645.13973509934,5896.76754966887,6239.91854304636,7276.97920477441,8650.37884527953,10611.8963383865,13064.5155301356,16177.8231081148,20008.3767832876,24999.4524088506,31440.5866679346,40048.2631540561,51023.122876345,64856.4352129618,81979.1193616058,102368.738348496,126074.133222602,153220.669549205,184801.324020929,221445.301122959,260929.62498897
"ner",1912.68609271523,1813.87086092715,1504.65033112583,1636.68675496689,1590.97086092715,1601.76092715232,1726.13112582781,1958.68543046358,2098.67284768212,2051.82119205298,2064.31523178808,2097.82185430464,1998.15496688742,1661.9582781457,1790.30331125828,1904.16754966887,1905.58675496689,2037.05629139073,2056.08079470199,2029.67284768212,2080.50066225166,1944.92516556291,1973.11655629139,2052.13112582781,2105.60463576159,2177.59668874172,2237.56688741722,2470.77218543046,2456.71920529801,2422.09205298013,2594.16556291391,2671.96754966887,2813.5821192053,2816.39602649007,2943.13377483444,3113.83443708609,3211.81456953642,3519.75231788079,3494.66821192053,3787.14503311258,6261.62719053758,7490.86987663961,9184.86532267819,11362.7998738008,14260.7921868689,18081.4712048283,23446.9919644963,30993.4303370403,41952.4353260452,57302.0894408188,78558.0548191516,107317.727943288,144670.754008051,191754.002959105,249876.909493382,321934.310701786,410163.10774772,511104.396057812
"nga",67946.1589403973,70232.0529801324,74019.4701986755,82280.5298013245,77979.1390728477,85030.2649006623,90152.582781457,84956.0264900662,90698.6092715232,94512.3178807947,82104.9006622516,81240.1324503311,77137.1523178808,75577.8145695364,81868.0132450331,74701.1258278146,66669.4701986755,71698.0794701987,76334.9006622516,86079.8013245033,85548.0132450331,85919.0066225166,87715.0331125828,88513.0463576159,88240.9271523179,92647.4172185431,95243.642384106,97830.0662251656,98294.0397350993,103521.390728477,108087.814569536,112178.543046358,123793.708609272,165556.490066225,171259.337748344,185321.390728477,197975.894039735,210389.40397351,224978.80794702,242616.556291391,202664.001249202,249256.824656793,305162.747213354,368631.29519594,443916.566985088,531779.480964291,643516.298275802,785636.483223447,976085.041427338,1218484.99266517,1522326.89392995,1895904.44791909,2335798.17212405,2838003.04179503,3399978.01478472,4040007.56306284,4763889.50314,5516449.69463473
"sen",2762.95430463576,2939.31986754967,2775.20993377483,2891.79006622516,3109.7059602649,3387.10794701987,3296.23443708609,3165.90397350993,3387.57086092715,3275.41986754967,3441.46754966887,3711.38476821192,3513.70132450331,3645.31721854305,3765.00927152318,3882.22715231788,4118.82450331126,4094.42317880795,4257.2940397351,4228.52913907285,4336.60331125828,4390.49205298013,4447.60264900662,4446.83245033113,4685.33642384106,4779.61125827815,4928.92847682119,5219.66953642384,5550.96821192053,5728.54238410596,5990.96291390728,6030.19139072848,6433.20264900662,6810.88079470199,7193.83443708609,7370.91390728477,7734.92715231788,8019.76158940397,8214.09933774834,8564.5298013245,11460.9597223445,13375.2519010412,15875.1999947196,18697.5466874835,22076.6585486389,26047.2531608728,31078.1068064229,37397.9314066796,45729.0501611462,56147.7218866819,69059.5142314269,84782.8282989671,103156.529836513,124228.436041842,148105.71208689,175698.245311763,207453.787912855,241129.504741038
"sle",894.673509933775,902.727814569536,923.098675496689,955.405960264901,971.353642384106,966.990066225166,967.441721854305,990.72119205298,1035.41589403973,1085.56556291391,1116.84569536424,1170.25033112583,1145.64238410596,1192.53377483444,1129.19470198676,1143.15165562914,1225.81655629139,1139.02847682119,1147.34370860927,1185.77880794702,1213.66821192053,982.914569536424,996.425827814569,977.02119205298,898.862251655629,914.626490066225,860.872847682119,876.239735099338,858.896026490066,916.03642384106,850.628476821192,1074.0761589404,1174.85099337748,1250.24701986755,1304.41390728477,1378.18543046358,1489.02649006623,1568.3119205298,1619.28145695364,1707.39072847682,3136.02944465699,3610.33334167286,4325.81778012441,5231.86389946146,6371.05448670568,7745.7937784437,9504.43393034235,11730.6911201642,14676.9060525022,18409.0639026832,23031.2831511285,28634.8436997382,35157.8650999666,42624.1079004853,51002.2351805444,60578.2426813357,71492.4651699982,82953.4840021329
"tgo",811.639735099338,873.527814569536,907.049668874172,950.886754966888,974.092715231788,954.108609271523,1020.5059602649,1133.22516556291,1074.66357615894,1231.31655629139,1190.49602649007,1147.84768211921,1085.70331125828,1146.02052980132,1209.68741721854,1228.88013245033,1235.14900662252,1317.19205298013,1370.67086092715,1367.33046357616,1357.76026490066,1303.7119205298,1106.9059602649,1272.74635761589,1372.60463576159,1493.89072847682,1708.67284768212,1669.37549668874,1710.80529801324,1697.40198675497,1669.78741721854,1654.39006622517,1736.35562913907,1773.14966887417,1794.08013245033,1866.78344370861,1909.5417218543,1952.03841059603,2020.56026490066,2101.29470198675,2999.98270644803,3526.59748837088,4159.0534656065,4828.22411610272,5600.00496974099,6536.61218580959,7781.79684989541,9413.41538355502,11642.3199218411,14531.7900204491,18239.6536432193,22938.0915140513,28668.3227784268,35481.6783644144,43434.3456281691,52814.2677750103,63809.0297479749,75764.75095069
