region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandNode4,LandLeaf,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age.year.fillout,mature.age,min.veg.carbon.density,min.soil.carbon.density
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Rice_DnieperR,Rice_DnieperR_RFD,0.33,9,0.33,9,1975,1,0,0
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Rice_DnieperR,Rice_DnieperR_RFD,0,9,0,9,1975,1,0,0
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Root_Tuber_DnieperR,Root_Tuber_DnieperR_RFD,0.149,9,0.149,9,1975,1,0,0
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Root_Tuber_DnieperR,Root_Tuber_DnieperR_RFD,0.216,9,0.216,9,1975,1,0,0
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,SugarCrop_DnieperR,SugarCrop_DnieperR_RFD,0.407,9,0.407,9,1975,1,0,0
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,SugarCrop_DnieperR,SugarCrop_DnieperR_RFD,0.645,9,0.645,9,1975,1,0,0
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Wheat_DnieperR,Wheat_DnieperR_RFD,0.198,9,0.198,9,1975,1,0,0
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Wheat_DnieperR,Wheat_DnieperR_RFD,0.294,9,0.294,9,1975,1,0,0
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,Corn_StLwrncR,Corn_StLwrncR_RFD,0.365,9,0.365,9,1975,1,0,0
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,FiberCrop_StLwrncR,FiberCrop_StLwrncR_RFD,0.3,9,0.3,9,1975,1,0,0
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,FodderGrass_StLwrncR,FodderGrass_StLwrncR_RFD,0,9,0,9,1975,1,0,0
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,FodderHerb_StLwrncR,FodderHerb_StLwrncR_RFD,1.201,9,1.201,9,1975,1,0,0
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,MiscCrop_StLwrncR,MiscCrop_StLwrncR_RFD,0.225,9,0.225,9,1975,1,0,0
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,OilCrop_StLwrncR,OilCrop_StLwrncR_RFD,0.191,9,0.191,9,1975,1,0,0
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,OtherGrain_StLwrncR,OtherGrain_StLwrncR_RFD,0.066,9,0.066,9,1975,1,0,0
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,Root_Tuber_StLwrncR,Root_Tuber_StLwrncR_RFD,0.285,9,0.285,9,1975,1,0,0
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,Wheat_StLwrncR,Wheat_StLwrncR_RFD,0.214,9,0.214,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,Corn_FranceCstW,Corn_FranceCstW_RFD,0.475,9,0.475,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,FiberCrop_FranceCstW,FiberCrop_FranceCstW_RFD,0.092,9,0.092,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,FodderGrass_FranceCstW,FodderGrass_FranceCstW_RFD,0.619,9,0.619,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,FodderHerb_FranceCstW,FodderHerb_FranceCstW_RFD,0.799,9,0.799,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,MiscCrop_FranceCstW,MiscCrop_FranceCstW_RFD,0.111,9,0.111,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,OilCrop_FranceCstW,OilCrop_FranceCstW_RFD,0.139,9,0.139,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,OtherGrain_FranceCstW,OtherGrain_FranceCstW_RFD,0.116,9,0.116,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,Rice_FranceCstW,Rice_FranceCstW_RFD,0.46,9,0.46,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,Root_Tuber_FranceCstW,Root_Tuber_FranceCstW_RFD,0.478,9,0.478,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,SugarCrop_FranceCstW,SugarCrop_FranceCstW_RFD,1.345,9,1.345,9,1975,1,0,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,Wheat_FranceCstW,Wheat_FranceCstW_RFD,0.595,9,0.595,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Corn_Gobi,Corn_Gobi_RFD,0,9,0,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Corn_Gobi,Corn_Gobi_RFD,0.261,9,0.261,9,1975,1,0,0
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Corn_Gobi,Corn_Gobi_RFD,0.164,9,0.164,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FiberCrop_Gobi,FiberCrop_Gobi_RFD,0.099,9,0.099,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FiberCrop_Gobi,FiberCrop_Gobi_RFD,0.285,9,0.285,9,1975,1,0,0
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FiberCrop_Gobi,FiberCrop_Gobi_RFD,0.3,9,0.3,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FodderGrass_Gobi,FodderGrass_Gobi_RFD,0.104,9,0.104,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FodderGrass_Gobi,FodderGrass_Gobi_RFD,0.536,9,0.536,9,1975,1,0,0
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FodderGrass_Gobi,FodderGrass_Gobi_RFD,0.284,9,0.284,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FodderHerb_Gobi,FodderHerb_Gobi_RFD,0.115,9,0.115,9,1975,1,0,0
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FodderHerb_Gobi,FodderHerb_Gobi_RFD,0.288,9,0.288,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,MiscCrop_Gobi,MiscCrop_Gobi_RFD,0.012,9,0.012,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,MiscCrop_Gobi,MiscCrop_Gobi_RFD,0.106,9,0.106,9,1975,1,0,0
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,MiscCrop_Gobi,MiscCrop_Gobi_RFD,0.039,9,0.039,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,OilCrop_Gobi,OilCrop_Gobi_RFD,0.029,9,0.029,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,OilCrop_Gobi,OilCrop_Gobi_RFD,0.107,9,0.107,9,1975,1,0,0
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,OilCrop_Gobi,OilCrop_Gobi_RFD,0.094,9,0.094,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,OtherGrain_Gobi,OtherGrain_Gobi_RFD,0.015,9,0.015,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,OtherGrain_Gobi,OtherGrain_Gobi_RFD,0.07,9,0.07,9,1975,1,0,0
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,OtherGrain_Gobi,OtherGrain_Gobi_RFD,0.043,9,0.043,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,PalmFruit_Gobi,PalmFruit_Gobi_RFD,0.322,9,0.322,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Rice_Gobi,Rice_Gobi_RFD,0,9,0,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Rice_Gobi,Rice_Gobi_RFD,0,9,0,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Root_Tuber_Gobi,Root_Tuber_Gobi_RFD,0.127,9,0.127,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Root_Tuber_Gobi,Root_Tuber_Gobi_RFD,0.144,9,0.144,9,1975,1,0,0
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Root_Tuber_Gobi,Root_Tuber_Gobi_RFD,0.088,9,0.088,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,SugarCrop_Gobi,SugarCrop_Gobi_RFD,0,9,0,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,SugarCrop_Gobi,SugarCrop_Gobi_RFD,0.49,9,0.49,9,1975,1,0,0
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Wheat_Gobi,Wheat_Gobi_RFD,0.054,9,0.054,9,1975,1,0,0
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Wheat_Gobi,Wheat_Gobi_RFD,0.143,9,0.143,9,1975,1,0,0
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Wheat_Gobi,Wheat_Gobi_RFD,0.053,9,0.053,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,Corn_AmurR,Corn_AmurR_RFD,0.279,9,0.279,9,1975,1,0,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,Corn_AmurR,Corn_AmurR_RFD,0.152,9,0.152,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,FiberCrop_AmurR,FiberCrop_AmurR_RFD,0.175,9,0.175,9,1975,1,0,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,FiberCrop_AmurR,FiberCrop_AmurR_RFD,0.3,9,0.3,9,1975,1,0,0
Central Asia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,FodderGrass_AmurR,FodderGrass_AmurR_RFD,0.068,9,0.068,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,FodderGrass_AmurR,FodderGrass_AmurR_RFD,0.536,9,0.536,9,1975,1,0,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,FodderGrass_AmurR,FodderGrass_AmurR_RFD,0.243,9,0.243,9,1975,1,0,0
Central Asia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,FodderHerb_AmurR,FodderHerb_AmurR_RFD,0.108,9,0.108,9,1975,1,0,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,FodderHerb_AmurR,FodderHerb_AmurR_RFD,0.256,9,0.256,9,1975,1,0,0
Central Asia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,MiscCrop_AmurR,MiscCrop_AmurR_RFD,0.011,9,0.011,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,MiscCrop_AmurR,MiscCrop_AmurR_RFD,0.122,9,0.122,9,1975,1,0,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,MiscCrop_AmurR,MiscCrop_AmurR_RFD,0.08,9,0.08,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,OilCrop_AmurR,OilCrop_AmurR_RFD,0.138,9,0.138,9,1975,1,0,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,OilCrop_AmurR,OilCrop_AmurR_RFD,0.085,9,0.085,9,1975,1,0,0
Central Asia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,OtherGrain_AmurR,OtherGrain_AmurR_RFD,0.012,9,0.012,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,OtherGrain_AmurR,OtherGrain_AmurR_RFD,0.103,9,0.103,9,1975,1,0,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,OtherGrain_AmurR,OtherGrain_AmurR_RFD,0.039,9,0.039,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,PalmFruit_AmurR,PalmFruit_AmurR_RFD,0.316,9,0.316,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,Rice_AmurR,Rice_AmurR_RFD,0.329,9,0.329,9,1975,1,0,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,Rice_AmurR,Rice_AmurR_RFD,0,9,0,9,1975,1,0,0
Central Asia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,Root_Tuber_AmurR,Root_Tuber_AmurR_RFD,0,9,0,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,Root_Tuber_AmurR,Root_Tuber_AmurR_RFD,0.211,9,0.211,9,1975,1,0,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,Root_Tuber_AmurR,Root_Tuber_AmurR_RFD,0.132,9,0.132,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,SugarCrop_AmurR,SugarCrop_AmurR_RFD,0.218,9,0.218,9,1975,1,0,0
Central Asia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,Wheat_AmurR,Wheat_AmurR_RFD,0.062,9,0.062,9,1975,1,0,0
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,Wheat_AmurR,Wheat_AmurR_RFD,0.094,9,0.094,9,1975,1,0,0
Russia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,Wheat_AmurR,Wheat_AmurR_RFD,0.075,9,0.075,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,Corn_LoireR,Corn_LoireR_RFD,0.41,9,0.41,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,FiberCrop_LoireR,FiberCrop_LoireR_RFD,0.047,9,0.047,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,FodderGrass_LoireR,FodderGrass_LoireR_RFD,0.527,9,0.527,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,FodderHerb_LoireR,FodderHerb_LoireR_RFD,0.677,9,0.677,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,MiscCrop_LoireR,MiscCrop_LoireR_RFD,0.093,9,0.093,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,OilCrop_LoireR,OilCrop_LoireR_RFD,0.124,9,0.124,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,OtherGrain_LoireR,OtherGrain_LoireR_RFD,0.096,9,0.096,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,Rice_LoireR,Rice_LoireR_RFD,0,9,0,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,Root_Tuber_LoireR,Root_Tuber_LoireR_RFD,0.346,9,0.346,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,SugarCrop_LoireR,SugarCrop_LoireR_RFD,1.202,9,1.202,9,1975,1,0,0
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,Wheat_LoireR,Wheat_LoireR_RFD,0.48,9,0.48,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,Corn_CaspianNE,Corn_CaspianNE_RFD,0.135,9,0.135,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,Corn_CaspianNE,Corn_CaspianNE_RFD,0.215,9,0.215,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,FiberCrop_CaspianNE,FiberCrop_CaspianNE_RFD,0.114,9,0.114,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,FiberCrop_CaspianNE,FiberCrop_CaspianNE_RFD,0.3,9,0.3,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,FodderGrass_CaspianNE,FodderGrass_CaspianNE_RFD,0.072,9,0.072,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,FodderGrass_CaspianNE,FodderGrass_CaspianNE_RFD,0.621,9,0.621,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,FodderHerb_CaspianNE,FodderHerb_CaspianNE_RFD,0.116,9,0.116,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,FodderHerb_CaspianNE,FodderHerb_CaspianNE_RFD,0.373,9,0.373,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,MiscCrop_CaspianNE,MiscCrop_CaspianNE_RFD,0.045,9,0.045,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,MiscCrop_CaspianNE,MiscCrop_CaspianNE_RFD,0.08,9,0.08,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,OilCrop_CaspianNE,OilCrop_CaspianNE_RFD,0.035,9,0.035,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,OilCrop_CaspianNE,OilCrop_CaspianNE_RFD,0.121,9,0.121,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,OtherGrain_CaspianNE,OtherGrain_CaspianNE_RFD,0.017,9,0.017,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,OtherGrain_CaspianNE,OtherGrain_CaspianNE_RFD,0.052,9,0.052,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,Rice_CaspianNE,Rice_CaspianNE_RFD,0,9,0,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,Rice_CaspianNE,Rice_CaspianNE_RFD,0,9,0,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,Root_Tuber_CaspianNE,Root_Tuber_CaspianNE_RFD,0.136,9,0.136,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,Root_Tuber_CaspianNE,Root_Tuber_CaspianNE_RFD,0.186,9,0.186,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,SugarCrop_CaspianNE,SugarCrop_CaspianNE_RFD,0.111,9,0.111,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,SugarCrop_CaspianNE,SugarCrop_CaspianNE_RFD,0.601,9,0.601,9,1975,1,0,0
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,Wheat_CaspianNE,Wheat_CaspianNE_RFD,0.076,9,0.076,9,1975,1,0,0
Russia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,Wheat_CaspianNE,Wheat_CaspianNE_RFD,0.227,9,0.227,9,1975,1,0,0
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,Corn_SeineR,Corn_SeineR_RFD,0.514,9,0.514,9,1975,1,0,0
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,FiberCrop_SeineR,FiberCrop_SeineR_RFD,0.089,9,0.089,9,1975,1,0,0
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,FodderGrass_SeineR,FodderGrass_SeineR_RFD,0.628,9,0.628,9,1975,1,0,0
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,FodderHerb_SeineR,FodderHerb_SeineR_RFD,0.816,9,0.816,9,1975,1,0,0
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,MiscCrop_SeineR,MiscCrop_SeineR_RFD,0.119,9,0.119,9,1975,1,0,0
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,OilCrop_SeineR,OilCrop_SeineR_RFD,0.174,9,0.174,9,1975,1,0,0
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,OtherGrain_SeineR,OtherGrain_SeineR_RFD,0.132,9,0.132,9,1975,1,0,0
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,Root_Tuber_SeineR,Root_Tuber_SeineR_RFD,0.536,9,0.536,9,1975,1,0,0
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,SugarCrop_SeineR,SugarCrop_SeineR_RFD,1.406,9,1.406,9,1975,1,0,0
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,Wheat_SeineR,Wheat_SeineR_RFD,0.668,9,0.668,9,1975,1,0,0
Central Asia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,Corn_BlackSeaN,Corn_BlackSeaN_RFD,0.378,9,0.378,9,1975,1,0,0
Europe_Eastern,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,Corn_BlackSeaN,Corn_BlackSeaN_RFD,0.195,9,0.195,9,1975,1,0,0
Russia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,Corn_BlackSeaN,Corn_BlackSeaN_RFD,0.497,9,0.497,9,1975,1,0,0
Europe_Eastern,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,FiberCrop_BlackSeaN,FiberCrop_BlackSeaN_RFD,0.3,9,0.3,9,1975,1,0,0
Russia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,FiberCrop_BlackSeaN,FiberCrop_BlackSeaN_RFD,0.3,9,0.3,9,1975,1,0,0
Central Asia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,FodderGrass_BlackSeaN,FodderGrass_BlackSeaN_RFD,0.205,9,0.205,9,1975,1,0,0
Europe_Eastern,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,FodderGrass_BlackSeaN,FodderGrass_BlackSeaN_RFD,0.399,9,0.399,9,1975,1,0,0
Russia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,FodderGrass_BlackSeaN,FodderGrass_BlackSeaN_RFD,1.548,9,1.548,9,1975,1,0,0
Central Asia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,FodderHerb_BlackSeaN,FodderHerb_BlackSeaN_RFD,0.182,9,0.182,9,1975,1,0,0
Europe_Eastern,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,FodderHerb_BlackSeaN,FodderHerb_BlackSeaN_RFD,0.39,9,0.39,9,1975,1,0,0
Russia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,FodderHerb_BlackSeaN,FodderHerb_BlackSeaN_RFD,0.76,9,0.76,9,1975,1,0,0
