# ../energy-data/level1//L154.in_EJ_R_trn_m_sz_tech_F_Yh.csv
# Written by LA154.transportation_UCD.R
# Tue Mar 28 06:35:39 2017
# " Transportation energy consumption by GCAM region / mode / size class / technology / fuel / historical year "
# " Unit = EJ "
"GCAM_region_ID","UCD_sector","mode","size.class","UCD_technology","UCD_fuel","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
13,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.0177604688176936,0.0189706834982155,0.0202268732558551,0.0195249244370662,0.0204324629170888,0.0216616694817072,0.0226721475079191,0.0241128131289967,0.0248596305428029,0.0249894801017922,0.0247644685335345,0.0251519819264092,0.0255763541147678,0.0263191371849566,0.0267359014902274,0.0286105171382577,0.0296642772784382,0.0313827613298883,0.03254684624525,0.0336694561437766,0.0341178727955513,0.035126821056395,0.035594637542458,0.0358350378884753,0.0361955689977094,0.0369361817315858,0.0373764066076992,0.0385907268900191,0.0394757354988941,0.0396082854140637,0.039995308984999,0.040441299978592,0.0405777194788465,0.041370889584815,0.0412006967900172,0.0416285866332145,0.0418114186557715,0.0408060774087328,0.0399674037079441,0.0396578429309943
14,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.0139329328937151,0.0148878302168009,0.015816641028504,0.0168684242100919,0.0218349224448158,0.0225963106220995,0.0226494414544578,0.0228097618850885,0.0232930553516903,0.0241663106884132,0.0240302882370218,0.0241440533319224,0.0242859168772169,0.0243428460115202,0.0244216345513938,0.0251531657546343,0.0256700352545655,0.0260920539218932,0.0266279308578274,0.0230366987649459,0.0244662481785118,0.0166392116730303,0.0134979204675704,0.0113333190505752,0.0113079724297673,0.0109733970351029,0.0133542896163256,0.0125296795527084,0.0104360486739753,0.00977703653296976,0.0105982670471459,0.0109581890626182,0.010069367559621,0.0103380417401848,0.0115614386378464,0.0117219672362965,0.0126986570247611,0.0180214473944215,0.0167507368045851,0.0169214040513583
15,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.000936758500495304,0.00096870939959897,0.00105379205496393,0.00114729929146307,0.00125064789062033,0.00134169983870891,0.00153539469011698,0.00164134578895391,0.00155570687799048,0.00150049521582867,0.00143200859245468,0.00144526161900775,0.00151099286400248,0.00150782261980215,0.00161928884527679,0.00186926591263118,0.00193729480013335,0.00203894995195601,0.00199276289651101,0.00235497665831768,0.00208597494530316,0.00192654228559337,0.00228163370733822,0.00220194604126479,0.00237034122078241,0.00271923922676184,0.00274691703936515,0.00252325259302505,0.00252982886940083,0.00268106358458898,0.00273838004847619,0.00291518805282654,0.00301746698158735,0.0032181270930866,0.00332950473893059,0.00367326593613497,0.00387432952922694,0.00393162235640233,0.003840954356571,0.00383496911781653
16,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.000714311523265949,0.000747782825479016,0.000804236726907506,0.000751176229390018,0.000755186615830293,0.000733437981673416,0.000778169215045717,0.000796524445291592,0.00081194900852342,0.000838479257282164,0.000856988733160357,0.000877194910994052,0.000907118563663798,0.000937659198862817,0.000969896536017337,0.00102958959572451,0.00106784251253944,0.00110470721866351,0.00112522188776184,0.0011704158580311,0.00121406737197717,0.0012387466731481,0.00120758905541981,0.00122918344394436,0.00122625277693032,0.00125432548201224,0.00127514864237521,0.0012919614162979,0.00127406892294898,0.00134070303611048,0.00134332521185989,0.00134440493128612,0.00135119173910812,0.00137787623349919,0.00138466304132119,0.00142307020376844,0.00146086038368642,0.00147242880611029,0.00144867497873328,0.00146780143714074
17,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.00537841710943805,0.0057842813266808,0.00608318838549722,0.00689587179461153,0.0073055559103695,0.00765221170062625,0.00820036713756117,0.00884592998663434,0.0099909445665733,0.0104254580226802,0.0109669286372135,0.0120832939782883,0.0129313114486684,0.0138079781579128,0.0150102912155801,0.0163367509749923,0.0179793073365394,0.0197555601461195,0.0215833815856551,0.0221764208301439,0.0236212974435281,0.0250738138539427,0.0266246926511244,0.0285928953610946,0.0323688650433953,0.0250604442091394,0.0256725829462044,0.0266285125496396,0.0280418750002732,0.0286435090164213,0.0285031277459867,0.0292785671445776,0.0295908438481973,0.0306613704070894,0.0301294495388442,0.0329991482984076,0.0361591593451282,0.0392828813559542,0.0434312911434895,0.0469131286401179
18,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.000544676128892908,0.000584167306225476,0.000624737477474234,0.000715804564000703,0.000778170412356507,0.000806655851743934,0.000878085248995737,0.000957067603660874,0.00102979179361211,0.00116682402096828,0.00129932447387646,0.00138370179812255,0.00133622606581018,0.00136341671249817,0.00140398688374693,0.00150347012281969,0.00163079140493015,0.00176976582133547,0.00182587350497737,0.00207986867284859,0.00223502799799677,0.00236148608497428,0.00248837576951827,0.00278963087091863,0.00305333698403556,0.00337422977471058,0.00376223598697264,0.00371087587656198,0.00373439794393493,0.00422706656606746,0.00446422942884611,0.00455594391172229,0.00462715751019086,0.00473311471276075,0.00480627050027846,0.00456241787521943,0.00481965002483922,0.00533195633624642,0.00611271633400178,0.00681190439169316
19,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.00184167524738255,0.00195781288993923,0.00214909088258912,0.00211968813690048,0.00221545524976437,0.00236285332782445,0.00248859971080226,0.00267686696478686,0.00281984502225322,0.0028543724294998,0.00287256497803046,0.00277974454556238,0.00289351203214852,0.00294776938639315,0.00299043219386295,0.00310259822371223,0.00321732658434048,0.00337990647226594,0.00362377630415413,0.00407955089146289,0.00429696465805824,0.00438344332184838,0.00448158059068281,0.00471878836254569,0.00484645649360772,0.00495061523977273,0.00495682889191172,0.00498129915085086,0.00503363475701126,0.00500557723498157,0.00505810501595039,0.00494049403319581,0.00489642194379757,0.00493075717623573,0.00481224937770851,0.00473416234721949,0.00462282907487337,0.00444705318343623,0.00436364931658086,0.00440906662963805
20,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.00281243918373467,0.00312453559017431,0.00340036727333047,0.00369460605088052,0.00395065697588205,0.00428775406276712,0.00455177223758093,0.00493667282333968,0.00557680013584352,0.00625401636988727,0.00698810228362558,0.00697299198225746,0.00622159790513386,0.00654330995789866,0.00659990490484106,0.00653122171680417,0.00669798449735775,0.00682738362361925,0.00751449023674032,0.00770158324095282,0.00821863028049454,0.00833236963988364,0.00848896730860775,0.00875326021617371,0.00819884952233992,0.00842852610313529,0.00876672212102894,0.00898431046072982,0.00913925973294105,0.00955465565418817,0.00978488170048784,0.0100623617801569,0.0106914997825748,0.0113167915264627,0.0119516989166757,0.0126250688921894,0.013357781142167,0.0139577974728573,0.0136539430489821,0.0140119198250303
21,"Freight","Rail","All","Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.000223783338217886,0.000211482807573316,0.000233925881030076,0.000243636826275789,0.000273201259579406,0.00029521273546969,0.000308808058813689,0.000368368522987398,0.000430518572559965,0.000477346908522627,0.000526980628667385,0.000595388842953856,0.000597115233219761,0.000659481081575565,0.000696814271075752,0.00073414746057594,0.000849168212041835,0.000912181456747354,0.000949730445030779,0.000970015530655158,0.00100583812867268,0.00113359100834962,0.0012950084982117,0.00136859588329589,0.00142189818275569,0.00157878389816977,0.00161611708766996,0.00168992027153738,0.00178271374832976,0.001755738900425,0.00174106458316481,0.00174753854666195,0.00182349971836175,0.00193830467104441,0.00173912239411567,0.00170329979609815,0.00204641986144669,0.00191543000002118,0.00191694059150384,0.00191650899393737
23,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.0439903306168277,0.0474452405495819,0.0506486296236402,0.0540151891759532,0.0667506734031557,0.0682761824306888,0.0691821784929167,0.0705234959355118,0.071859846418042,0.0740429596024944,0.0770205722976103,0.078480188760669,0.079904763395287,0.0806351693403558,0.0821206787273203,0.0863299699321576,0.088255299561583,0.0889636844249199,0.0911328811783947,0.0996899494122164,0.102162089828348,0.0966145594208571,0.0756698017599238,0.0641945416328243,0.0593888223276452,0.0557304600577041,0.0535337529210189,0.061773094458309,0.0625301135331051,0.0618491343207327,0.06511039953135,0.0650056334986773,0.0660313267540372,0.0702963181486476,0.0693922886731656,0.074000304336043,0.0732635625578932,0.0802642992250369,0.0825573235207922,0.0846441953006432
24,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.00111270825839075,0.00122172065997392,0.00138002751406581,0.00135831189622056,0.00150901828406661,0.0015511465826864,0.00152834518394889,0.00162302527775419,0.00139501129037904,0.00144104840021097,0.00153225399516103,0.00157807394881452,0.00160348122169346,0.00172964896137438,0.00167405697969054,0.00166993101229994,0.00180174481262062,0.00194333064097167,0.00200717455743671,0.00206906406829568,0.00207992187721831,0.00210446052538345,0.00209403702881772,0.00218719702937386,0.00245104178619368,0.0023887179629778,0.00244930453676606,0.00250793670494824,0.00252422341833218,0.00250315926902229,0.00252682929247361,0.00257894677530222,0.00267362686910752,0.00286602724321646,0.0029426833742102,0.00303649484330169,0.00332335815503748,0.00351271834264809,0.00342216421623338,0.00262737260309713
25,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.00113516900960744,0.00123032138603632,0.00137330993743938,0.00160672892839495,0.0018156729335874,0.00202769356785208,0.0021398142347923,0.00236489385334839,0.00244387180447519,0.00255977730327306,0.00266038713046584,0.00269418311452869,0.00265205385319823,0.0025649749157989,0.00261022975272356,0.00263354834206968,0.00269405965409793,0.00279454577078138,0.00264861361327856,0.00272802670138476,0.00288931304960619,0.00285014660498029,0.00306268420213424,0.00311347561791502,0.00321906296499035,0.00334351076398655,0.00311318254224714,0.00322061045461262,0.0032428099151119,0.00333527755287614,0.00358707183569489,0.00348119172188562,0.00353714807875182,0.00369413559264488,0.00411274166016329,0.00471031767021174,0.00421945368665314,0.00434965945503801,0.00455497261722296,0.00473374353043866
26,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.00137146589872067,0.00141734626832931,0.00146267717243366,0.00144289641427904,0.00147613907728889,0.00151267853332452,0.00159317522970376,0.00168905696020326,0.00165663849544984,0.0017354867953162,0.00184702829268811,0.00182092868123409,0.00176817999282176,0.00179373013877148,0.00177367464786471,0.00184939339163971,0.00198983246695051,0.00221161578617723,0.00224737954602559,0.0023690145308821,0.00238769641806153,0.00253907254540936,0.00272807968662194,0.00297478747097011,0.00320473885531885,0.00337890654786709,0.00356132923622611,0.00360062242784127,0.00366931241883163,0.0037355412309505,0.00368059468052099,0.00374598107553211,0.00384323646979235,0.00389645195985729,0.00402337095042779,0.00419628713265641,0.00450193419712349,0.00484126913562057,0.00519296723461484,0.00551725224702494
27,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.000157700177515535,0.000178718138686621,0.000167841411664985,0.000171164862086644,0.000177189058152372,0.000176771495530786,0.000188427453318949,0.000215844367852078,0.000245049424249413,0.000287235902522844,0.000279488786382149,0.000299535229727669,0.000305979259830809,0.000315080131413767,0.000312029684690346,0.000309598174814718,0.000328861936104017,0.000333834746199153,0.000346227483502075,0.000362241693504126,0.000377923719289807,0.000415967000790255,0.000443856056917616,0.000479963213198091,0.000523509131137154,0.000626326617492091,0.000621818901178756,0.000643784201793102,0.000647919171787535,0.00067975599344176,0.000728123254923588,0.000743105196436655,0.000784099406842526,0.0008039065578885,0.000904705631317521,0.000913960986756362,0.000946471835059272,0.00103253468985672,0.00116405411322945,0.00132812740047517
28,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.000261551085420305,0.000242067912390603,0.000265475753368734,0.000233097242794194,0.000258046917609207,0.000287201593797537,0.000419939470481904,0.0005141315012442,0.000608603865431384,0.00054833217908051,0.000352939781933723,0.000413351634997041,0.000573001520470635,0.00065093421258944,0.000733632572931337,0.00083707560671493,0.000954535311742912,0.00114081687258085,0.00130943742765085,0.00152991966632509,0.00175208390554866,0.00198686314889219,0.00224126573197785,0.00254276433044466,0.00288378994182066,0.00315697486437381,0.00319439937659632,0.00263050869243454,0.00287846360674779,0.00317828020466528,0.00334718109316017,0.0035657009978602,0.00366255619615893,0.00367671303411576,0.00371624004702494,0.00374301188910172,0.00385878959358038,0.00375352439253501,0.00379907857407928,0.00388079576743407
29,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.00686780264062268,0.00715320497490017,0.00733836285338868,0.00725479085150809,0.0076878416030366,0.00590019116306423,0.00588973864132135,0.0074635816254718,0.00860968308663093,0.010237302159835,0.00966966311967667,0.00943978876836122,0.00975211528004696,0.00883288450025091,0.0105960111998014,0.00987493061766722,0.0109205319580279,0.0118616148936994,0.0127388130672064,0.0139224111063344,0.0131544867166336,0.0128826035500444,0.0162044457842891,0.0162611302723443,0.0184613081122608,0.0193637903565966,0.0194363979556886,0.0207872666539774,0.0206598235984499,0.0225014139298337,0.023696440739412,0.0267280512346435,0.0291250912657369,0.0336577770731553,0.0336377067860331,0.0328616237079171,0.037385641637157,0.0388140649886092,0.0441154393921889,0.0463299282860326
30,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.000149764355567226,0.00018515535601827,0.000237810259128361,0.000260900728934836,0.000308376461247213,0.000365994736371779,0.000411312480851776,0.000488136847684531,0.000561940031551954,0.00060617878211576,0.000615242331011759,0.000647396349714232,0.000703288234572894,0.000755943137682985,0.00079694490649822,0.000868374303750024,0.000969583933088682,0.00112301686797096,0.00126048069289361,0.00137053807234503,0.00146203675643798,0.00167632494819339,0.00181119918771718,0.00191176142070613,0.00199311756198688,0.00204620406266345,0.00209605358159145,0.00219078924743296,0.00228271952909238,0.00232566348695676,0.00232501609060705,0.00243572086640818,0.0024624799155297,0.00255376280083941,0.00262735018592359,0.00262972397253921,0.00254664144099255,0.00242126234793123,0.00244953198853542,0.00252678795293465
31,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.00191488728246856,0.00206186930486751,0.00216379515591426,0.00217533393150446,0.0020063732889337,0.00200994481471162,0.0021876969053511,0.00227890817906409,0.00251215628563738,0.00261435686943627,0.00263111556731727,0.00261847786071849,0.00267067708362652,0.00250089224279933,0.00220802712901002,0.00243852790806183,0.00248248514840544,0.00231846969537334,0.00231846969537334,0.00237616357332433,0.00249292499298705,0.0026283682397958,0.00278496590851991,0.00290859564698632,0.00301958767885394,0.00308195201359144,0.00315750352043202,0.00327261654358185,0.00310970002155834,0.00299788379143428,0.00266628135959216,0.00244374783035263,0.00239237280570104,0.00251133208738093,0.00264814899795042,0.00283469253665862,0.00294980555980845,0.00316602023574859,0.00277370186568186,0.00316711916675718
32,"Freight","Rail","All","Liquids","Liquids","refined liquids",0.000618148692332032,0.000653863950111216,0.000706337905771401,0.000792878722697886,0.000852770462666056,0.000911013806121341,0.00094727852940482,0.00101348912267238,0.00105827056127244,0.00108327124171787,0.00109728261207739,0.00114783343847255,0.0012041536526628,0.00124591303098923,0.0012884966075721,0.00131294782251324,0.00135580613184826,0.00146597396545943,0.00148575472361406,0.00148877678388768,0.00155498737715524,0.00164152819408173,0.00166075948673206,0.00154207493780431,0.00184565462892737,0.00188988660202313,0.00197395482418029,0.00192944811833238,0.0017176291664266,0.00165911109021917,0.00171982702844379,0.00153383295523988,0.00155828417018101,0.00177285044960827,0.00176653159630887,0.00181186250041322,0.00186213859405623,0.00184922615470529,0.00172697007999962,0.00179702693179725
1,"Passenger","Rail","All","Liquids","Liquids","refined liquids",0.0118060558724276,0.0126946450893982,0.0134120396368385,0.0131926167624382,0.0134116918372841,0.014172677262203,0.0146579349293118,0.0152384510299177,0.0147478990807038,0.0139041760062444,0.0139525201442991,0.013870130294313,0.0141172225554816,0.0142292140119824,0.0142482270542869,0.0146504750788478,0.0150809846771131,0.0157375210698048,0.0158180470933643,0.0156486273802899,0.0154404061576281,0.0158874419325592,0.0162392842234534,0.0168332313160164,0.0172811429886558,0.0176500781929366,0.0179990889352381,0.0185611702635009,0.019100602212448,0.0193922915484051,0.0195524823445727,0.0200571131357409,0.0205186921126477,0.0208037444265304,0.0210041344671073,0.0212269908782011,0.0213475488126568,0.0204289654841452,0.0196115609305275,0.0198685446467032
2,"Passenger","Rail","All","Liquids","Liquids","refined liquids",3.57077993990785e-05,3.78155369676809e-05,4.11119469211241e-05,4.19329177141937e-05,3.82786402978964e-05,3.5005935683322e-05,3.94463657915278e-05,4.37000529548696e-05,4.47053644244287e-05,4.88050602765952e-05,4.809351012679e-05,4.94409782615482e-05,5.00751925735855e-05,5.07770528194315e-05,5.64023272388304e-05,5.93041757477416e-05,5.67530515303255e-05,6.94362652961512e-05,6.78458266699161e-05,7.74207654128618e-05,7.10304800451714e-05,7.01040531226327e-05,6.27864536384419e-05,7.11304742700243e-05,7.1690384748471e-05,7.33047527365819e-05,8.04977317948306e-05,7.71114327715253e-05,7.49008843954802e-05,7.9380002159778e-05,9.24820061804068e-05,0.000102876856075389,0.000161382634683755,0.000111151187885537,0.00010925906423434,0.000122787685018245,0.000156658499451281,0.000135308369277022,0.000145322609446397,0.000153502869371719
3,"Passenger","Rail","All","Liquids","Liquids","refined liquids",7.28076728070121e-05,8.57169825666594e-05,9.08316873022234e-05,0.000102413418838097,0.000108398818785021,0.000121889176999906,0.000136180233213027,0.000148925010878636,0.000160004802967137,0.000176636801653681,0.000194468818469957,0.000205542409191612,0.000218017711903716,0.000235103121461565,0.000246155642758776,0.000249345773073534,0.00026221150270418,0.000275762813838281,0.000293280025040062,0.000311620349752734,0.000325662514634499,0.000333101499113209,0.000355038924418968,0.000371471833524286,0.000387223966331148,0.000401824752091367,0.000398170975531211,0.000427539318985549,0.000450620368934227,0.000469757612325999,0.000472719050185699,0.00048041225681709,0.000498906243978864,0.000517173342123578,0.000516124430293849,0.000539977296587034,0.000594515228913761,0.00062282754211876,0.000766881635801369,0.000748867250560693
4,"Passenger","Rail","All","Liquids","Liquids","refined liquids",3.02490073127293e-05,3.86080094013103e-05,3.7587782024955e-05,3.40490627140796e-05,3.42274707504998e-05,3.29940617987981e-05,2.95485308505732e-05,3.41398414012499e-05,3.03033912020639e-05,3.48043663626054e-05,3.69992264317611e-05,3.29817125895961e-05,3.54115771350709e-05,3.42988549994513e-05,3.69418096183963e-05,3.87489251983628e-05,3.95348705961615e-05,4.49374346321329e-05,4.48739907774282e-05,4.73863846342616e-05,4.99636382173194e-05,5.59489124249816e-05,5.47323051139172e-05,5.83647897946919e-05,6.09830672238553e-05,6.47197737473154e-05,6.42757729174512e-05,6.82036027513475e-05,7.68389040008855e-05,6.91344476355113e-05,7.54375783602442e-05,8.14121316136677e-05,9.50596653352628e-05,8.95574775205571e-05,9.15057919561224e-05,0.000101011504310966,0.000111743626351283,0.000118150403848821,0.000125243967536805,0.000146217310376988
5,"Passenger","Rail","All","Liquids","Liquids","refined liquids",5.74860349822944e-05,6.41003541716687e-05,7.06794476290407e-05,7.67263426185255e-05,8.80897921868686e-05,0.000103112546639428,0.000129059207423033,0.000150875589329666,0.00015114369599175,0.000169967327190393,0.000175625175472865,0.000183871157354469,0.000186693304651031,0.000175495155036214,0.000174125505653433,0.000173252727961393,0.000171618173035252,0.000185699475298653,0.000190701754231312,0.000169341926784354,0.000194619453183266,0.000224197171369519,0.00020394278215146,0.000179732381970461,0.000176356024783621,0.000195822926580712,0.000244677683477482,0.000221275671690418,0.000250239451708245,0.000281300193809441,0.000320259920597515,0.000332019829167046,0.000388518343712204,0.000321160898092321,0.000355631953514457,0.000327058536662186,0.000352557810751602,0.000363278101985176,0.000370139672322189,0.000341010522820094
6,"Passenger","Rail","All","Liquids","Liquids","refined liquids",0.00084946102254891,0.000905606177665576,0.000969869618724787,0.00100947471463141,0.00105772919929925,0.00109832062901197,0.00115408642497244,0.00119968539554692,0.00124202187737814,0.00126303837463127,0.00128246156342839,0.00132783291850915,0.00131781783678564,0.00138018448206388,0.00142290032305129,0.00146136734148933,0.00148450825001715,0.00154710251078911,0.00160559969267417,0.00165233674071723,0.00160248894759338,0.0016424734026562,0.00167760206051973,0.00173025711139942,0.00178488482989131,0.00183845034274586,0.00187638625836523,0.00190491406691099,0.00194907147269194,0.00200127129258419,0.00196394235161473,0.00205460918994502,0.00207737073931665,0.0021315432268211,0.00218048055797009,0.00220104182423579,0.00221128452145302,0.00224398528071691,0.00220369733832914,0.00220043484958588
7,"Passenger","Rail","All","Liquids","Liquids","refined liquids",0.000337726223131453,0.000380890078380397,0.000445596358030582,0.000470272704808044,0.000501822612427467,0.000538639616477512,0.000537981229423684,0.000582356516851671,0.000607585908754348,0.000584753045727604,0.00056573882761306,0.000576036001134925,0.000556073705662869,0.000569820827346791,0.000598078799697076,0.000709504224686875,0.000707818753829076,0.000721908236780988,0.000777186413820362,0.00078471836171615,0.000823563197891984,0.000827381842804185,0.000856982924744278,0.000905835244138293,0.000991451896618046,0.00107103772368474,0.00112760633934961,0.00116818931734755,0.00114883273796502,0.00112960783599325,0.00112979218436832,0.00116010432432655,0.00115117659587664,0.00123260590669405,0.00124026953200061,0.0012533582666307,0.00134892973136433,0.00147049431698307,0.00148698032881092,0.00166195327223617
8,"Passenger","Rail","All","Liquids","Liquids","refined liquids",0.00193718151581231,0.0020730559708292,0.00225683587655777,0.00236343909183674,0.00243906293137185,0.00256461092780746,0.00260545090685826,0.00270856020757965,0.00283946553967021,0.00287952909326377,0.00280600160246319,0.00248805537772366,0.00244030521210344,0.00249869240648784,0.00251662783455007,0.00252982706732314,0.00260917774905301,0.00273775380477185,0.00277913728164271,0.00271655738978922,0.00262424040292345,0.0026775808318358,0.00273651152404027,0.00286252537575022,0.00291547759193395,0.00295841391971929,0.00305748580806304,0.00310841931805794,0.00319297205035131,0.00318862406779077,0.00319048748888815,0.00321579895879415,0.00330019640599607,0.00340237399616878,0.0034189895009537,0.00343319808682118,0.00356992660984104,0.00358064128115095,0.00373879914679061,0.00392677174998827
9,"Passenger","Rail","All","Liquids","Liquids","refined liquids",6.22082051253414e-05,6.4565837566274e-05,7.06341858056356e-05,6.94955748610461e-05,7.16227356213639e-05,7.49498846958689e-05,7.89739104540878e-05,8.34910095938793e-05,8.29835172166526e-05,8.41492172134483e-05,8.32912803179036e-05,8.10429512652267e-05,8.28085875564944e-05,8.673411008097e-05,8.5488992871976e-05,8.81143336694942e-05,9.55546361938988e-05,9.71588579667023e-05,0.000101143665846202,9.75389709939345e-05,9.33169395554442e-05,9.68552463553103e-05,9.8319877430271e-05,0.000104842712962588,0.000116077939954431,0.000121141841107621,0.000130710515971075,0.000147635469436384,0.0001581913335068,0.000160053529260303,0.000160255790509083,0.000163983651888369,0.00016515746800838,0.000172618523081921,0.000180879920825049,0.000184852693632164,0.000195266486070682,0.000195884924258638,0.000197192141320922,0.000198788814459944
10,"Passenger","Rail","All","Liquids","Liquids","refined liquids",0.00462284015005831,0.00497682501383389,0.00530717498766828,0.00565761667359725,0.00702901888021595,0.0071991337460638,0.00728279214486799,0.0074107193282553,0.00755225185206186,0.00778798220331277,0.00805662614463293,0.00819467142192939,0.00833113549685577,0.00840021466510158,0.00886056422468164,0.00928927930846654,0.00950129638800372,0.00961083849350665,0.00979752797342367,0.00760449302785184,0.00825918823012888,0.00673694758385364,0.00573639923670906,0.00442777235674678,0.00384505414017927,0.0044323063376763,0.004087254846207,0.00422440785141984,0.00375434661086292,0.00460008851231674,0.00449086732983266,0.00468508665651672,0.00492639837449828,0.00498614785300988,0.00521153064347598,0.00530671697590177,0.00580456440552706,0.00647983786396304,0.00617196383906201,0.00624534103273218
11,"Passenger","Rail","All","Liquids","Liquids","refined liquids",0.00537467969025666,0.00619393485329466,0.0071967797779097,0.00850608211831562,0.0090014449882738,0.0091916114065096,0.00996348659995668,0.0109364618017011,0.0116154315201369,0.011012741301277,0.0105233546071249,0.0112196312453866,0.0124420947926758,0.0134995171229319,0.0142828861654544,0.0162111790967795,0.0177486998216588,0.0193671017290458,0.0197803669364147,0.0157992797115932,0.0183872546784901,0.0208189770774223,0.0246416153060492,0.0229101013028784,0.0246396161732472,0.0298159947704276,0.0281177309916568,0.0293070434064172,0.0301791533859525,0.0475902475695213,0.0491528489423474,0.0516709320860389,0.0564638323849019,0.0672965660740884,0.0746389771941681,0.0827613438061344,0.0885854228062151,0.096516543508309,0.0981977506016149,0.106937887362164
12,"Passenger","Rail","All","Liquids","Liquids","refined liquids",0.00478885507611257,0.0051195121219671,0.00552574597625245,0.00552629615254246,0.00624042176994773,0.00652589413685048,0.00676717857874134,0.00699036461566888,0.00705742215025184,0.00678338060979759,0.00654408746127271,0.00647874043447413,0.00647483254051668,0.00653937192218221,0.00646674850071784,0.00679392448399644,0.0070819710707184,0.00743644570082222,0.00799861798276563,0.0079101070122157,0.00739494693550653,0.00700665915289116,0.0066999667761584,0.00685966637509857,0.00698477506021906,0.00792689213078897,0.00829149547469623,0.00857544860615063,0.00875224926080998,0.0083403924523347,0.00885454997688104,0.00909515154177344,0.00968972318601394,0.0103824094519187,0.0109516540048379,0.0117140163883903,0.0126246600349527,0.0132526660625214,0.0129068398694279,0.0130416895566158
13,"Passenger","Rail","All","Liquids","Liquids","refined liquids",0.0307572091943446,0.0328530466879858,0.0350284869853842,0.0338128170787347,0.0353843002445016,0.0375129947496646,0.0392629101689542,0.0417578279880708,0.043051229437647,0.0432756266205875,0.0428858977026431,0.0435569101037996,0.0442917642940043,0.0455779603132294,0.0462997229138349,0.0495461550826135,0.0513705876314356,0.0543464372607816,0.0563621248668545,0.058306146294012,0.0590825503801649,0.0608297291787746,0.0616392644098665,0.0620553101120521,0.0626794186931869,0.0639618673110314,0.0647237071739412,0.0668244179218383,0.0683561258699614,0.0685853175987114,0.0692550148342256,0.0700275267290645,0.0702633254950834,0.0716360007141464,0.0713405725637948,0.072081085730359,0.0723967148515066,0.0706555004233993,0.0692024617340703,0.0686659089393175
14,"Passenger","Rail","All","Liquids","Liquids","refined liquids",0.00464431096457171,0.00496261007226695,0.005272213676168,0.00562280807003062,0.00727830748160526,0.00753210354069984,0.0075498138181526,0.00760325396169616,0.00776435178389676,0.00805543689613773,0.00801009607900728,0.00804801777730748,0.00809530562573897,0.00811428200384007,0.00814054485046459,0.0083843885848781,0.00855667841818849,0.00869735130729772,0.00887597695260914,0.00767889958831529,0.00815541605950393,0.0055464038910101,0.00449930682252348,0.00377777301685841,0.00376932414325577,0.00365779901170098,0.00445142987210854,0.0041765598509028,0.00347868289132511,0.00325901217765659,0.00353275568238198,0.0036527296875394,0.00335645585320698,0.00344601391339492,0.00385381287928212,0.00390732241209882,0.00423288567492037,0.00600714913147382,0.00558357893486169,0.00564046801711944
15,"Passenger","Rail","All","Liquids","Liquids","refined liquids",0.00128712236370343,0.00134963217405316,0.00148244411696983,0.00160140193433434,0.0017847304268339,0.00192611061657351,0.00223451277037489,0.00238214781870097,0.00222496474010469,0.00214959258538336,0.00206968740349308,0.0021208424098404,0.00222065814534232,0.00221654492506418,0.00237706579436934,0.00272419031373799,0.00289299727258259,0.00302049978923954,0.00298029418946445,0.00345010262334491,0.00311718308689833,0.0029504213231438,0.00350158340554955,0.00336960109913301,0.00364772182190474,0.00409512792823721,0.00403987764711573,0.00371104033510218,0.0038044992965075,0.00401254023513348,0.00402507476922835,0.00426699844888581,0.00438117486279652,0.00460478919797952,0.00476310488784276,0.00530270452518104,0.00568344527666552,0.00568596295661705,0.00556202195248945,0.00555352922393385
